Title,Media URL,Pinterest board,Thumbnail,Description,Link,Publish date,Keywords
"S15 Anti-theft Alarm Stand Security System Touch Burglar Alarm MDC4874","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/MDC4874.jpg","Security","","1. The S15 security alarm device with touch sensor for secured and high anti-theft to protect the display merchandise. It with built-in lithium battery...","https://luxtronics.in/product/security-s15-anti-theft-alarm-67059","","s15 anti-theft alarm stand security system touch burglar alarm /, mdc4874, security, luxtronics, online shopping"
"R2-30G 3MP HD Smart WiFi Bulb Camera, Support Night Vision and Motion","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0034509.jpg","Security","","1. 3 million pixel camera, 2304x1296 resolution 2. 2.8mm lens, 360 degree viewing angle, 1/3"" CMOS image sensor 3. Support 2.4GHz WiFi connection 4....","https://luxtronics.in/product/security-r2-30g-3mp-hd-smart-66232","","r2-30g 3mp hd smart wifi bulb camera, support night vision and motion, eda0034509, security, luxtronics, online shopping"
"ESCAM QF624 3MP HD IP66 Waterproof WiFi Solar Panel PT IP Camera","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0034605.jpg","Security","","Features 1. 3MP 2048x1536 pixel high-definition image, intelligent dual-light full-color night vision 2. Support 30Ah battery, continuous charging of...","https://luxtronics.in/product/security-escam-qf624-3mp-hd-ip66-66241","","escam qf624 3mp hd ip66 waterproof wifi solar panel pt ip camera, eda0034605, security, luxtronics, online shopping"
"A6 2MP HD Light Bulb WiFi Camera Support Motion Detection/Two-way EDA0036060","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0036060.jpg","Security","","1. 2 million pixel camera, 1960x1080 resolution 2. Customizable optional lens, 360-degree viewing angle, CMOS image sensor 3. Support humanoid detection...","https://luxtronics.in/product/security-a6-2mp-hd-light-bulb-66253","","a6 2mp hd light bulb wifi camera support motion detection/two-way, eda0036060, security, luxtronics, online shopping"
"ST-S518-2M-TY 2.4G Wifi Solar Battery Powered Floodlight PTZ Camera","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0039427.jpg","Security","","1. Pixel: 1920*1080 1080P 2. Detection mode: PIR detection, delay time &lt;2s 3. Detection distance: 0~8M 4. Alarm method: double induction confirmation...","https://luxtronics.in/product/security-st-s518-2m-ty-4g-66290","","st-s518-2m-ty 2.4g wifi solar battery powered floodlight ptz camera, eda0039427, security, luxtronics, online shopping"
"X1 1080P Small Cube Mini HD WiFi Camera, Support Infrared Night Vision","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0041344.jpg","Security","","1. Resolution: 1080P 2. Viewing angle: 90 degrees diagonally 3. Minimum illumination: 0.3-0.5Lux 4. Night vision: 6pcs 940nm SMD infrared lamps, the...","https://luxtronics.in/product/security-x1-1080p-small-cube-mini-66302","","x1 1080p small cube mini hd wifi camera, support infrared night vision, eda0041344, security, luxtronics, online shopping"
"ESCAM G24 3MP WiFi Smart Night Vision Two-way Voice Intercom Solar","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0043243.jpg","Security","","1. 5W solar panel with bracket, including 3m solar panel cable 2. 300W high-definition pixels, clear picture quality 3. The standard H.265 video... Explore","https://luxtronics.in/product/security-escam-g24-3mp-wifi-smart-66312","","escam g24 3mp wifi smart night vision two-way voice intercom solar, eda0043243, security, luxtronics, online shopping"
"A3 Motion Detection Two-way Audio Night Vision WiFi Camera","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0043647.jpg","Security","","1. With its own AP hotspot, it can record video even when the network is disconnected, and it is more convenient for safe transmission. 2. 1080P full HD...","https://luxtronics.in/product/security-a3-motion-detection-two-way-66331","","a3 motion detection two-way audio night vision wifi camera, eda0043647, security, luxtronics, online shopping"
"X2 Smart HD Mini WiFi Camera Support Night Vision and Motion Detection","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0044522.jpg","Security","","1. Product weight: 24.5G 2. Product size: 3.2x3.2x3.2mm 3. Wireless connection: AP hotspot mode 4. Compression standard: H.264 5. Image sensor: H62 1/4...","https://luxtronics.in/product/security-x2-smart-hd-mini-wifi-66342","","x2 smart hd mini wifi camera support night vision and motion detection, eda0044522, security, luxtronics, online shopping"
"NK-M006 1080P Full HD HDMI to SDI + USB 3.0 Output Converter","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/HDMI0195.jpg","Security","","1. Can capture a 3G-SDI input, output HDMI 1080P and USB 1080P60 signals 2. No need to install drivers and settings, easy to use 3. It can automatically...","https://luxtronics.in/product/security-nk-m006-1080p-full-hd-66350","","nk-m006 1080p full hd hdmi to sdi + usb 3.0 output converter, hdmi0195, security, luxtronics, online shopping"
"Anti-Radiation Signal Blocking Case for Cell Phone, Size: 28cm x 22.7cm","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/IP4D0000B.jpg","Security","","About the product 1. High quality and perfect design 2. Anti-radiation, anti-degaussing, anti-signal 3. Prevent people from being tracked with this bag,...","https://luxtronics.in/product/security-anti-radiation-signal-blocking-case-66358","","anti-radiation signal blocking case for cell phone, size: 28cm x 22.7cm, ip4d0000, security, luxtronics, online shopping"
"10 PCS CTIA and OMTP Earphone Microphone Universal System Conversion","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/IP6D0404.jpg","Security","","1. Product size: 37x8mm 2. Net weight of the product: about 4g. 3. Color: gun gray. 4. All metal material, gold plated interface. 5. Through this adapter,...","https://luxtronics.in/product/security-10-ctia-omtp-earphone-microphone-66366","","10 pcs ctia and omtp earphone microphone universal system conversion, ip6d0404, security, luxtronics, online shopping"
"JJX-1801 Fisheye Wide Angle 1.0MP Smart Wireless Wifi IP Camera","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/MDC0057.jpg","Security","","1. 360 Degrees fisheye wide angle Wifi camera 2. Support TF card up to 128GB(max, not included the card) 3. 1.0 million pixel HD camera 4. Supports...","https://luxtronics.in/product/security-jjx-1801-fisheye-wide-angle-66538","","jjx-1801 fisheye wide angle 1.0mp smart wireless wifi ip camera, mdc0057, security, luxtronics, online shopping"
"JD-C8310-S1 1.0MP Two-Way Audio Smart Wireless Wifi IP Camera, Support","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/MDC0059.jpg","Security","","1. Master chip: GM8135S 2. Sensor: SC1045 3. 1.0 million pixel HD camera 4. Supports two-way voice 5. Support motion detection and infrared night vision...","https://luxtronics.in/product/security-jd-c8310-s1-0mp-two-66553","","jd-c8310-s1 1.0mp two-way audio smart wireless wifi ip camera, support, mdc0059, security, luxtronics, online shopping"
"J-06 Indoor and Outdoor 1.0MP Wireless Wifi IP IR Camera, Support","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/MDC0060.jpg","Security","","1. Full-color night vision + infrared night vision with dual light source, night vision worry-free. 2. The connection to the WiFi signal can also be used...","https://luxtronics.in/product/security-06-indoor-outdoor-0mp-wireless-66569","","j-06 indoor and outdoor 1.0mp wireless wifi ip ir camera, support, mdc0060, security, luxtronics, online shopping"
"J-02100 1.0MP Dual Antenna Smart Wireless Wifi IP Camera, Support","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/MDC0061.jpg","Security","","1. P2P supports all networks remotely, making it easier to remotely. 2. Supports ONVIF protocol, NVR recorder. 3. Colorless day and night, built-in...","https://luxtronics.in/product/security-02100-0mp-dual-antenna-smart-66583","","j-02100 1.0mp dual antenna smart wireless wifi ip camera, support, mdc0061, security, luxtronics, online shopping"
"VB605 2.4 inch LCD 2.4GHz Wireless Surveillance Camera Baby Monitor","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/HC1140W.jpg","Security","","1. VOX function: Press VOX key will turn on VOX mode, the VOX mode automatically puts the display in sleep mode to save battery. It reactivates... Explore","https://luxtronics.in/product/security-vb605-lcd-4ghz-wireless-surveillance-65597","","vb605 2.4 inch lcd 2.4ghz wireless surveillance camera baby monitor, hc1140, security, luxtronics, online shopping"
"Fire Sprinkler Head Protection Frame Protection Cover Bracket","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/CAR2045.jpg","Security","","1. Made of metal, lightweight and durable to use. 2. Protect the sprinkler head from being damaged. 3. Easy to install, just put it on. 4. Material: metal...","https://luxtronics.in/product/security-fire-sprinkler-head-protection-65605","","fire sprinkler head protection frame protection cover bracket, car2045, security, luxtronics, online shopping"
"YB-30BH 3 inch Screen 1.0MP Security Camera Taking Picture Door","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/ACS0134.jpg","Security","","About This Product Danmini Intelligent Peephole viewer create the new century. It is the last line of home security. Without destroying the door structure...","https://luxtronics.in/product/security-yb-30bh-screen-0mp-65692","","yb-30bh 3 inch screen 1.0mp security camera taking picture door, acs0134, security, luxtronics, online shopping"
"W5 2.4 inch Screen 2.0MP Security Camera No Disturb Peephole Viewer","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/ACS1255B.jpg","Security","","About The Product 1. At home mode: Press doorbell and the indoor machine bells ring and the screen lights up. Open the camera automatically. Can see the...","https://luxtronics.in/product/security-w5-screen-0mp-camera-65738","","w5 2.4 inch screen 2.0mp security camera no disturb peephole viewer, acs1255, security, luxtronics, online shopping"
"WT09 IR Camera Lens Detector Wireless Signal Detect Device Finder","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/ACS3611.jpg","Security","","1. It has the automatic detection function,the main device can be carried around,when an environment has an eavesdropping device 2. The pinhole camera,...","https://luxtronics.in/product/security-wt09-ir-camera-lens-detector-65796","","wt09 ir camera lens detector wireless signal detect device finder, acs3611, security, luxtronics, online shopping"
"720P HD 1.0 MP Wireless IP Camera, Support Infrared Night Vision","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/BM0046A.jpg","Security","","1. Support wireless remote connection for network monitoring. 2. 1280x720P HD quality, 5-10m infrared night vision. 3. Support TF card, up to 64GB (not...","https://luxtronics.in/product/security-720p-hd-mp-wireless-ip-65869","","720p hd 1.0 mp wireless ip camera, support infrared night vision /, bm0046, security, luxtronics, online shopping"
"632A-H2 CE and RoHS Certificated Waterproof 3.6mm 5MP Lens AHD Camera","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/BM0074A.jpg","Security","","1. Wide power supply design, can work in a wide voltage range. 2. Green products, low current, low power consumption, energy saving. 3. Video lighting,...","https://luxtronics.in/product/security-632a-h2-ce-rohs-certificated-65888","","632a-h2 ce and rohs certificated waterproof 3.6mm 5mp lens ahd camera, bm0074, security, luxtronics, online shopping"
"QX5 2.0 Million Pixels 1080P HD 20X Zoom Wireless WiFi Dome Smart","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/BM1116AU.jpg","Security","","1. 2 million pixels, resolution 1920x1080P, clearer picture, vivid color 2. Use waterproof aluminum alloy shell, waterproof, dustproof, sunscreen, etc. 3....","https://luxtronics.in/product/security-qx5-million-pixels-1080p-hd-65906","","qx5 2.0 million pixels 1080p hd 20x zoom wireless wifi dome smart, bm1116, security, luxtronics, online shopping"
"CAMSOY C9 HD 1280 x 720P 70 Degree Wide Angle Wireless WiFi Wearable","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/BM1606B.jpg","Security","","1. Wearable design, can be used on any surface, or on clothes and belts. 2. HD recording, MP4 format, H.264 advanced encoding. 3. Three modes: local...","https://luxtronics.in/product/security-camsoy-c9-hd-1280-720p-65929","","camsoy c9 hd 1280 x 720p 70 degree wide angle wireless wifi wearable, bm1606, security, luxtronics, online shopping"
"Wireless Surveillance Camera HD PTZ Home Security Outdoor IP66","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/BM4090UK.jpg","Security","","1. Connect WiFi to use the camera 2. IP66 waterproof and sunscreen, suitable for indoor and outdoor applications 3. Rotate 320 degrees in the horizontal...","https://luxtronics.in/product/security-wireless-surveillance-camera-hd-ptz-65949","","wireless surveillance camera hd ptz home security outdoor ip66, bm4090, security, luxtronics, online shopping"
"SQ11 Mini DV HD 1080P 2MP Sport Recorder Camera with Holder, Support","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/DCA0627B.jpg","Security","","1. Sensor: 2 Mega CMOS sensor GC1024; Aperture: F 2.0; Focal length: f=2.9mm. 2. 95 degree view lens. 3. Support motion detection. 4. Support IR night...","https://luxtronics.in/product/security-sq11-mini-dv-hd-1080p-66080","","sq11 mini dv hd 1080p 2mp sport recorder camera with holder, support, dca0627, security, luxtronics, online shopping"
"LS-302B Simple Aluminum Alloy Security Camera Projector Bracket","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/DMP0586.jpg","Security","","1. Aluminum alloy material, strong and durable 2. Surface treatment: electrostatic spray paint silver 3. The chassis can be fixed on the ceiling or on the...","https://luxtronics.in/product/security-ls-302b-simple-aluminum-66128","","ls-302b simple aluminum alloy security camera projector bracket, dmp0586, security, luxtronics, online shopping"
"ESCAM G14 Rechargeable 1080P Full HD AI Recognition Infrared Night","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0026841.jpg","Security","","Features: 1. Easy to install, easy to use, with brackets, no need for cables 2. 200W high-definition pixels (1920x1080), clear picture quality 3. Standard...","https://luxtronics.in/product/security-escam-g14-rechargeable-1080p-full-66146","","escam g14 rechargeable 1080p full hd ai recognition infrared night, eda0026841, security, luxtronics, online shopping"
"ESCAM X3 Smart Doorbell Camera Support Mobile APP and Two-way Voice and","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0030278.jpg","Security","","1. Support mobile APP WIFI connection 2. Support push the doorbell APP message 3. Support APP and doorbell video, two-way call 4. Support magic voice...","https://luxtronics.in/product/security-escam-x3-smart-doorbell-camera-66154","","escam x3 smart doorbell camera support mobile app and two-way voice and, eda0030278, security, luxtronics, online shopping"
"NEO NAS-AB02B ZigBee USB Siren Alarm Sensor","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0030937.jpg","Security","","1. Function: trigger alarm, make sound and light, remote on/off via APP 2. Automatically restore the previous settings with memory function when network...","https://luxtronics.in/product/security-neo-nas-ab02b-zigbee-usb-66162","","neo nas-ab02b zigbee usb siren alarm sensor, eda0030937, security, luxtronics, online shopping"
"AS02 Home Security Infrared Night Vision Wireless Voice Intercom Small","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0032681.jpg","Security","","1. CPU: BK 2. Memory: 512 KB RAM 3. Flash: 4MB 4. TF card: maximum support 64GB ( Not included) 5. Input: Built-in Microphone 6. output: speaker 7. Main...","https://luxtronics.in/product/security-as02-home-infrared-night-66222","","as02 home security infrared night vision wireless voice intercom small, eda0032681, security, luxtronics, online shopping"
"Fake Dummy Wireless Surveillance IR LED Security Camera with 45","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/S-DIC-0103.jpg","Security","","1. Material: ABS plastic. 2. For indoor or outdoor use. 3. Deter theft, robbery, and vandalism from your home or business premises. 4. Wall mounted...","https://luxtronics.in/product/security-fake-dummy-wireless-surveillance-ir-69376","","fake dummy wireless surveillance ir led security camera with 45, s-dic-0103, security, luxtronics, online shopping"
"Realistic Looking Dummy Security CCTV Camera with Flashing Red LED","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/S-DIC-0107.jpg","Security","","1. Plastic shell 2. Motorized Pan Movement 3. Activation Light 4. Realistic Appearance, can not use as true camera 5. No Wiring Needed 6. Battery Operated...","https://luxtronics.in/product/security-realistic-looking-dummy-cctv-69385","","realistic looking dummy security cctv camera with flashing red led, s-dic-0107, security, luxtronics, online shopping"
"Realistic Looking Dummy Camera with Blinking LED Light","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/S-DIC-0113.jpg","Security","","1. For indoor or outdoor use 2. Deters theft, robbery, and vandalism without the high cost of real security camera 3. Wall mounted bracket and fixing 4....","https://luxtronics.in/product/security-realistic-looking-dummy-camera-blinking-69393","","realistic looking dummy camera with blinking led light, s-dic-0113, security, luxtronics, online shopping"
"Solar Powered Realistic Looking Dummy Camera with Flashing Red LED Light","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/S-DIC-0114.jpg","Security","","1. Material: ABS plastic. 2. For indoor or outdoor use. 3. Deter theft, robbery, and vandalism from your home or business premises. 4. Wall mounted...","https://luxtronics.in/product/security-solar-powered-realistic-looking-dummy-69401","","solar powered realistic looking dummy camera with flashing red led light, s-dic-0114, security, luxtronics, online shopping"
"4-CH Embedded Digital Video Recorder Kit (1 / 3 Sony CCD, 650TVL","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/S-DVR-01104.jpg","Security","","Technical Parameters 1) Main specifications features: Specific description 2) Operating system: LINUX OS 3) Video compression format: Main profile H.264...","https://luxtronics.in/product/security-ch-embedded-digital-video-recorder-69414","","4-ch embedded digital video recorder kit (1 / 3 sony ccd, 650tvl, s-dvr-01104, security, luxtronics, online shopping"
"50W Outdoor High Power Wired Siren Flashlight","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/S-MDC-0355.jpg","Security","","The outdoor siren is a new generation of professional high power acoustic siren with battery back-up and flashlight, which includes all performance and...","https://luxtronics.in/product/security-50w-outdoor-high-power-wired-69474","","50w outdoor high power wired siren flashlight, s-mdc-0355, security, luxtronics, online shopping"
"F622-108 Electro Guard Watch IR Remote Detection System / Wireless","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/S-MDC-0378.jpg","Security","","1. Place the correct batteries in the detector and in the receiver units 2. Make sure that the batteries have been put in the proper positions 3. Mount...","https://luxtronics.in/product/security-f622-108-electro-guard-watch-69558","","f622-108 electro guard watch ir remote detection system / wireless, s-mdc-0378, security, luxtronics, online shopping"
"Cylindrical Display Stand Digital Security System Burglar Alarm","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/S-MDC-0620.jpg","Security","","1. This security system is an anti-theft system to protect your mobile phones from losing when you are unaware of the thief. 2. If the security sensor is...","https://luxtronics.in/product/security-cylindrical-display-stand-digital-69567","","cylindrical display stand digital security system burglar alarm /, s-mdc-0620, security, luxtronics, online shopping"
"Cylindrical Display Stand Security System Burglar Alarm / Anti-theft S-MDC-0621","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/S-MDC-0621.jpg","Security","","Features 1. Security system is used to secure consumer electronic gadgets in exhibition or store open display against theft. This innovative system is...","https://luxtronics.in/product/security-cylindrical-display-stand-system-69575","","cylindrical display stand security system burglar alarm / anti-theft, s-mdc-0621, security, luxtronics, online shopping"
"H.264 Wired Infrared Waterproof / Vandalproof IP Camera, 1 / 3 inch 4mm","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/S-NC-0246.jpg","Security","","1) 1 / 3 inch 1.3 Megapixel CMOS Image sensor 2) Dual core TI Davinci 32 bits DSP. 3) Integrated 4 mm Megapixel lens. 4) Day and night application makes...","https://luxtronics.in/product/security-264-wired-infrared-waterproof-vandalproof-69682","","h.264 wired infrared waterproof / vandalproof ip camera, 1 / 3 inch 4mm, s-nc-0246, security, luxtronics, online shopping"
"ABS Wall Mount Stand Bracket For Security Camera for Outdoor / Indoor S-NC-0305","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/S-NC-0305.jpg","Security","","1) Tilt Angle: 90 degree Rotate Angle: 360 degree 2) Standard size is compatible with most surveillance cameras 3) Easy to install and adjust camera...","https://luxtronics.in/product/security-abs-wall-mount-stand-69688","","abs wall mount stand bracket for security camera for outdoor / indoor, s-nc-0305, security, luxtronics, online shopping"
"ABS Wall Mount Stand Bracket For Security Camera for Outdoor / Indoor S-NC-0308","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/S-NC-0308.jpg","Security","","1) Tilt Angle: 90 degree Rotate Angle: 360 degree 2) Standard size is compatible with most surveillance cameras 3) Easy to install and adjust camera...","https://luxtronics.in/product/security-abs-wall-mount-stand-69701","","abs wall mount stand bracket for security camera for outdoor / indoor, s-nc-0308, security, luxtronics, online shopping"
"DM/G31-S 960P 1/3 inch OV CMOS 5X Zoom 1.0MP WiFi PTZ Speed Dome Array","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/S-NC-5430.jpg","Security","","1. Adopt high performance 1.3 inch 1.3MP CMOS. 2. Support dual stream compression technology. 3. Rotate 360 degrees in horizontal direction,driven by...","https://luxtronics.in/product/security-dm-g31-960p-ov-cmos-69709","","dm/g31-s 960p 1/3 inch ov cmos 5x zoom 1.0mp wifi ptz speed dome array, s-nc-5430, security, luxtronics, online shopping"
"5W USB Interface Inductive Card Reader for IC / ID Card","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SP7291B.jpg","Security","","Feature: 1. Card reading time: less than 100ms. 2. Card reading distance: 2.5-10cm (related to the card reader). 3. Operating frequency: 13.56MHz /...","https://luxtronics.in/product/security-5w-usb-interface-inductive-card-69720","","5w usb interface inductive card reader for ic / id card, sp7291, security, luxtronics, online shopping"
"300-500MHz N Female Adapter 3-Way Micro-strip Power Splitter","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SPB0038.jpg","Security","","1. Standing wave good performance, easy installation, for cellular mobile communications and spread spectrum communications in indoor distribution system....","https://luxtronics.in/product/security-300-500mhz-female-adapter-way-69728","","300-500mhz n female adapter 3-way micro-strip power splitter, spb0038, security, luxtronics, online shopping"
"ESCAM QF480 US Version HD 1080P IP66 Waterproof 4G Solar Panel PT IP NC1680","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/NC1680W.jpg","Security","","1. The product quickly sleeps and wakes up quickly to achieve intelligent power saving 2. 2 million pixel high-definition image, intelligent dual-light...","https://luxtronics.in/product/security-escam-qf480-us-version-hd-65529","","escam qf480 us version hd 1080p ip66 waterproof 4g solar panel pt ip, nc1680, security, luxtronics, online shopping"
"VB602 2.4 inch LCD 2.4GHz Wireless Surveillance Camera Baby Monitor","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/HC1138H.jpg","Security","","1. Portable mini monitoring. 2. Two way (talk back): Parent can talk back to the camera, when baby cry or upset, comfort baby with parent voice. 3....","https://luxtronics.in/product/security-vb602-lcd-4ghz-wireless-surveillance-65540","","vb602 2.4 inch lcd 2.4ghz wireless surveillance camera baby monitor, hc1138, security, luxtronics, online shopping"
"QX21 1080P HD WiFi IP Camera, Support Night Vision and Motion Detection","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/NC1564AU.jpg","Security","","1. 1080P HD wireless webcam 2. Support motion detection, when a moving target appears in the monitoring area, it will automatically push an alarm to the...","https://luxtronics.in/product/security-qx21-1080p-hd-wifi-ip-65560","","qx21 1080p hd wifi ip camera, support night vision and motion detection, nc1564, security, luxtronics, online shopping"
"Anpwoo Cannon 1.3MP 960P 1/3 inch CMOS HD WiFi IP Camera With Tripod","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/NC0102W.jpg","Security","","1. Support motion detection. 2. Support up to 64GB micro SD card (not included). 3. Support email alarm and APP push. 4. Support 4 online visitors... Explore","https://luxtronics.in/product/security-anpwoo-cannon-3mp-960p-cmos-65581","","anpwoo cannon 1.3mp 960p 1/3 inch cmos hd wifi ip camera with tripod, nc0102, security, luxtronics, online shopping"
"YH-280M Single Door Magnetic Lock With Mortise Mount (280kg)","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/S-ACS-0103.jpg","Security","","1. Lock Size: 250x28x48mm 2. Holding Face: 280kg (600Lbs) 3. Current Draw: 480mA at 12VDC; 240mA at 24VDC 4. Suitable For: Wooden Door, Glass Door; Metal...","https://luxtronics.in/product/security-yh-280m-single-door-magnetic-68868","","yh-280m single door magnetic lock with mortise mount (280kg), s-acs-0103, security, luxtronics, online shopping"
