Title,Media URL,Pinterest board,Thumbnail,Description,Link,Publish date,Keywords
"JOYROOM S-A50 3A 480Mbps Fast Charging Data Cable, Length: 1.2m","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007044401A.jpg","Smartphones","","1. Fast Charging and Sync: High quality copper wire, improve charging and data transfer speed of phone charging cable. This cable ensures faster charging...","https://luxtronics.in/product/smartphones-joyroom-a50-3a-480mbps-fast-51210","","joyroom s-a50 3a 480mbps fast charging data cable, length: 1.2m, eda0070444, smartphones, luxtronics, online shopping"
"USAMS CC263 30W GaN USB-C / Type-C, USB Dual-port Mini Fast Charger","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008422501A.jpg","Smartphones","","1. Mini size, suitable for travel. 2. Gallium nitride chip, higher charging rate, safer to use. 3. Intelligent temperature control technology, not easy to...","https://luxtronics.in/product/smartphones-usams-cc263-30w-gan-usb-54665","","usams cc263 30w gan usb-c / type-c, usb dual-port mini fast charger, eda0084225, smartphones, luxtronics, online shopping"
"JOYROOM S-A51 Cutting-Edge Series 3A Fast Charging Data Cable, Length","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007045001A.jpg","Smartphones","","1. Fast Charging and Sync: High quality copper wire, improve charging and data transfer speed of phone charging cable. This cable ensures faster charging...","https://luxtronics.in/product/smartphones-joyroom-a51-cutting-edge-series-51226","","joyroom s-a51 cutting-edge series 3a fast charging data cable, length:, eda0070450, smartphones, luxtronics, online shopping"
"USAMS CC265 67W GaN 2 x Type-C, USB Triple-port Mini Fast Charger","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008422701A.jpg","Smartphones","","1. Single port outputs 67W high power, can charge laptops. 2. Three ports can be charged at the same time, no need to queue, only one charger is needed...","https://luxtronics.in/product/smartphones-usams-cc265-67w-gan-type-54681","","usams cc265 67w gan 2 x type-c, usb triple-port mini fast charger, eda0084227, smartphones, luxtronics, online shopping"
"USAMS 60W 6 in 1 Digital Display Fast Charging Cable, 2m","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007049601A.jpg","Smartphones","","1. 60W high power output, extremely fast full charge and real fast charging 2. LED clear digital display 3. Dual input and three outputs, can charge all...","https://luxtronics.in/product/smartphones-usams-60w-in-digital-display-51242","","usams 60w 6 in 1 digital display fast charging cable, 2m, eda0070496-1, smartphones, luxtronics, online shopping"
"G68 15W Desktop Magnetic Charging Dock 3 in 1 Wireless Charger for","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA002959201B.jpg","Smartphones","","1. 3-in-1 Wireless Charging: Versatile charging solution for your smartphone, smartwatch, and earbuds, offering convenience and reducing cable clutter. 2....","https://luxtronics.in/product/smartphones-g68-15w-desktop-magnetic-charging-54695","","g68 15w desktop magnetic charging dock 3 in 1 wireless charger for, sya0029592, smartphones, luxtronics, online shopping"
"USAMS SJ739 1.2m 4 in 1 Type-C Fast Charging Cable, SJ739","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007050001A.jpg","Smartphones","","1. Aluminum alloy material, wear-resistant 2. Four-in-one design, power supply for multiple devices 3. Multi-strand braided cable, tensile and bending...","https://luxtronics.in/product/smartphones-usams-sj739-2m-in-type-51253","","usams sj739 1.2m 4 in 1 type-c fast charging cable, sj739, eda0070500, smartphones, luxtronics, online shopping"
"240W 80Gbps Type-C Full Function Adapter, U-shaped Male to Male","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008429901A.jpg","Chargers and Cables","","1. Power: PD 240W 2. Transmission rate: 80Gbps 3. Video transmission: 8K/60Hz 4. U-shaped design, easy to carry 5. Support Thunderbolt 4/USB4, 80Gbps...","https://luxtronics.in/product/chargers-cables-240w-80gbps-type-full-function-54710","","240w 80gbps type-c full function adapter, u-shaped male to male, eda0084299-1, chargers & cables, chargers-cables, luxtronics, online shopping"
"AhaStyle PT-CY15 3 In 1 Magnetic Silicone Cable Organizer Desktop Cable","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD0606170801A.jpg","Chargers and Cables","","1. Organize your work area, keep your desk clutter-free, and create a clean and organized work environment 2. Strong adhesive for easy installation and...","https://luxtronics.in/product/chargers-cables-ahastyle-pt-cy15-in-magnetic-54735","","ahastyle pt-cy15 3 in 1 magnetic silicone cable organizer desktop cable, tbd06061708, chargers & cables, chargers-cables, luxtronics, online shopping"
"hoco U137 USB to 8 Pin Line 2.4A Charging Data Cable with Display, 1.2m","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007012401A.jpg","Chargers and Cables","","1. Outer material: braided wire 2. Connector material: zinc alloy 3. Length: 1.2m 4. Weight: about 34g 5. Plug and play, easy to use 6. Support 2.4A...","https://luxtronics.in/product/chargers-cables-hoco-u137-usb-to-pin-51129","","hoco u137 usb to 8 pin line 2.4a charging data cable with display, 1.2m, eda0070124, chargers & cables, chargers-cables, luxtronics, online shopping"
"REMAX CB01 3A USB to 8 Pin Aluminum Alloy Braided Fast Charging Data","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008395901A.jpg","Smartphones","","1. Material: TPE + braided wire 2. Output current: 3A 3. Wire length: 1.2 meters 4. Zinc alloy process, metal texture 5. LED charging indicator light,...","https://luxtronics.in/product/smartphones-remax-cb01-3a-usb-to-54621","","remax cb01 3a usb to 8 pin aluminum alloy braided fast charging data, eda0083959, smartphones, luxtronics, online shopping"
"868D 6-In-1 260W High-Power Type-C+USB Multi Ports Charger Supports QI","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD0605161701A.jpg","Smartphones","","Features: 1. Adopting new semiconductor gallium amide technology, balancing fast charging and safety, with greater power and smaller size 2. Intelligent...","https://luxtronics.in/product/smartphones-868d-in-260w-high-power-51145","","868d 6-in-1 260w high-power type-c+usb multi ports charger supports qi, tbd06051617, smartphones, luxtronics, online shopping"
"AhaStyle WG159 6pcs Magnetic Desktop Storage Cable Organizer Plastic","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD0606162801A.jpg","Chargers and Cables","","1. Crystal top design, suitable for wires with diameters of 2.5 - 7.5mm 2. Smooth surface, easy to extend the length of the wire 3. Acrylic adhesive pad,...","https://luxtronics.in/product/chargers-cables-ahastyle-wg159-6pcs-magnetic-desktop-54631","","ahastyle wg159 6pcs magnetic desktop storage cable organizer plastic, tbd06061628, chargers & cables, chargers-cables, luxtronics, online shopping"
"X9M 9-in-1 110W USB+PD Smart Multi-ports QI Magnetic Wireless Charger","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD0605162501.jpg","Smartphones","","Features: 1. Large color display screen, charging status at a glance 2. Built-in intelligent vibration sleep switch, automatically black screen after two...","https://luxtronics.in/product/smartphones-x9m-in-110w-usb-pd-51165","","x9m 9-in-1 110w usb+pd smart multi-ports qi magnetic wireless charger, tbd06051625-1, smartphones, luxtronics, online shopping"
"USAMS CC260 20W GaN USB-C / Type-C Port Mini Fast Charger, CC260","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008422101A.jpg","Smartphones","","1. Mini size, suitable for travel. 2. Gallium nitride chip, higher charging rate, safer to use. 3. Intelligent temperature control technology, not easy to...","https://luxtronics.in/product/smartphones-usams-cc260-20w-gan-usb-54649","","usams cc260 20w gan usb-c / type-c port mini fast charger, cc260, eda0084221, smartphones, luxtronics, online shopping"
"ZGA CB10 60W USB/Type-C to 8 Pin/Type-C 4 in 1 Fast Charging Data","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008392801A.jpg","Smartphones","","1. Material: aluminum alloy + nylon braided wire 2. Power: 10W/22.5W/30W/60W 3. Cable length: 1.2 meters 4. Support PD 60W, no need to wait for charging...","https://luxtronics.in/product/smartphones-zga-cb10-60w-usb-type-54580","","zga cb10 60w usb/type-c to 8 pin/type-c 4 in 1 fast charging data, eda0083928, smartphones, luxtronics, online shopping"
"LDNIO Q408 100W GaN USB+3 USB-C / Type-C Interface Charger with 1m 100W","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006960701A.jpg","Smartphones","","1. Input: 100-240V, 2A, 50/60Hz 2. USB output: 5V/3A, 9V/3A, 12V/2.5A, 20V/1.5A 30W 3. Type-C1 output: 5V/3A, 9V/3A, 12V/3A, 15V/3A, 20V/5A 100W 4....","https://luxtronics.in/product/smartphones-ldnio-q408-100w-gan-51053","","ldnio q408 100w gan usb+3 usb-c / type-c interface charger with 1m 100w, eda0069607, smartphones, luxtronics, online shopping"
"ZGA CB12 27W Type-C to 8 Pin Aluminum Alloy Magnetic Data Cable","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008393201A.jpg","Smartphones","","1. Material: aluminum alloy + nylon braided wire + magnet + TPE 2. Power: 27W 3. Cable length: 1m 4. Innovative and unique magnetic winding design 5....","https://luxtronics.in/product/smartphones-zga-cb12-27w-type-to-54589","","zga cb12 27w type-c to 8 pin aluminum alloy magnetic data cable, eda0083932, smartphones, luxtronics, online shopping"
"REMAX CB16 PD30W Type-C to 8 Pin Macaron Braided Fast Charging Data","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008394101A.jpg","Smartphones","","1. Material: aluminum alloy + braided wire 2. Output current: 15V/2A, 30W 3. Cable length: 1.2 meters 4. Aluminum alloy shell, high hardness and... Explore","https://luxtronics.in/product/smartphones-remax-cb16-pd30w-type-to-54595","","remax cb16 pd30w type-c to 8 pin macaron braided fast charging data, eda0083941, smartphones, luxtronics, online shopping"
"REMAX CB09 PD30W Type-C to 8 Pin Marquee Braided Fast Charging Data","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008394801A.jpg","Smartphones","","1. Material: zinc alloy + braided wire 2. Output current: 30W 3. Cable length: 1.2 meters 4. Zinc alloy shell, with transparent lens display, charging...","https://luxtronics.in/product/smartphones-remax-cb09-pd30w-type-to-54603","","remax cb09 pd30w type-c to 8 pin marquee braided fast charging data, eda0083948, smartphones, luxtronics, online shopping"
"LDNIO WL02 25.5W 5 in 1 MagSafe Wireless Charger with 30cm Type-C Cable","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006961301A.jpg","Smartphones","","1. Type-C input: 5V/3A, 9V/3A, 12V/2.5A 30W 2. Mobile phone wireless output: 5W, 7.5W, 10W, 15W 3. Headphone wireless output: 5W 4. iWatch output: 2.5W 5....","https://luxtronics.in/product/smartphones-ldnio-wl02-25-5w-in-51083","","ldnio wl02 25.5w 5 in 1 magsafe wireless charger with 30cm type-c cable, eda0069613, smartphones, luxtronics, online shopping"
"REMAX CB01 PD30W Type-C to 8 Pin Aluminum Alloy Braided Fast Charging","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008395301A.jpg","Smartphones","","1. Material: TPE + braided wire 2. Output current: 30W 3. Wire length: 1.2 meters 4. Zinc alloy process, metal texture 5. LED charging indicator light,...","https://luxtronics.in/product/smartphones-remax-cb01-pd30w-type-to-54609","","remax cb01 pd30w type-c to 8 pin aluminum alloy braided fast charging, eda0083953, smartphones, luxtronics, online shopping"
"A8B 50W 8 Ports USB Smart Charging Station with Digital Display, A8B US","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006962601.jpg","Chargers and Cables","","1. Input: AC100-240V 50/60Hz 2. Total output: DC5V 10A 50W 3. USB output: 5V/2.4A 4. 8 USB ports can charge multiple digital products at the same time to...","https://luxtronics.in/product/chargers-cables-a8b-50w-ports-usb-smart-51093","","a8b 50w 8 ports usb smart charging station with digital display, a8b us, eda0069626-1, chargers & cables, chargers-cables, luxtronics, online shopping"
"REMAX CB01 3A USB to Type-C Aluminum Alloy Braided Fast Charging Data","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008395701A.jpg","Smartphones","","1. Material: TPE + braided wire 2. Output current: 3A 3. Wire length: 1.2 meters 4. Zinc alloy process, metal texture 5. LED charging indicator light,...","https://luxtronics.in/product/smartphones-remax-cb01-3a-usb-to-54615","","remax cb01 3a usb to type-c aluminum alloy braided fast charging data, eda0083957, smartphones, luxtronics, online shopping"
"100pcs /Pack Type-C Plug Cover Dust Cap","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD06051484.jpg","Smartphones","","1. Prevent oxidization and pressure damage to the interface 2. Dustproof and waterproof, wear-resistant and durable 3. Easy to use, just put it on 4....","https://luxtronics.in/product/smartphones-100pcs-pack-type-plug-cover-51107","","100pcs /pack type-c plug cover dust cap, tbd06051484, smartphones, luxtronics, online shopping"
"hoco U137 USB-C / Type-C to 8 Pin Line PD Charging Data Cable with","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007012101A.jpg","Smartphones","","1. Outer material: braided wire 2. Connector material: zinc alloy 3. Length: 1.2m 4. Weight: about 34g 5. Plug and play, easy to use 6. Support mobile...","https://luxtronics.in/product/smartphones-hoco-u137-usb-type-to-51116","","hoco u137 usb-c / type-c to 8 pin line pd charging data cable with, eda0070121, smartphones, luxtronics, online shopping"
"ZGA CB01 PD20W USB-C / Type-C to 8 Pin Fast Charging Data Cable, Type-C","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008383101A.jpg","Smartphones","","1. Material: TPE 2. Current: 5V 3A, 9V 2.22A, 12V 1.67A 3. Power: 20W max 4. Data transmission: 480Mbps 5. Built-in smart chip, reasonable control of...","https://luxtronics.in/product/smartphones-zga-cb01-pd20w-usb-type-54528","","zga cb01 pd20w usb-c / type-c to 8 pin fast charging data cable, type-c, eda0083831, smartphones, luxtronics, online shopping"
"LDNIO Q334 32W Type-C + Dual USB Port Charger with 1m USB-C / Type-C to EDA0069592","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006959201A.jpg","Smartphones","","1. Input: 100-240V, 0.7A, 50-60Hz 2. PD output: 5V/3A, 9V/2.22A, 12V/1.67A 20W 3. QC output: 5V/3A, 9V/2A, 12V/1.5A 18W 4. Automatic identification:...","https://luxtronics.in/product/smartphones-ldnio-q334-32w-type-dual-50978","","ldnio q334 32w type-c + dual usb port charger with 1m usb-c / type-c to, eda0069592, smartphones, luxtronics, online shopping"
"ZGA CB02 2.4A USB to 8 Pin Charging Data Cable, USB to 8 Pin","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008383201A.jpg","Smartphones","","1. Material: TPE 2. Current: 2.4A max 3. Built-in smart chip, stable voltage, no overcharging, no damage to the battery. 4. Thickened copper core,... Explore","https://luxtronics.in/product/smartphones-zga-cb02-4a-usb-to-54540","","zga cb02 2.4a usb to 8 pin charging data cable, usb to 8 pin, eda0083832, smartphones, luxtronics, online shopping"
"WK WDC-97 Kingkong Ruike Series Braided Charging Data Cable, Length: 1m","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008388701A.jpg","Smartphones","","1. Material: braided + TPE + aluminum alloy 2. Length: 1m 3. Interface: USB to Type-C / 8 Pin / Micro USB 4. Current: 6A/2.4A/3A 5. Transfer rate: 480MB/S...","https://luxtronics.in/product/smartphones-wk-wdc-97-kingkong-ruike-54547","","wk wdc-97 kingkong ruike series braided charging data cable, length: 1m, eda0083887-1, smartphones, luxtronics, online shopping"
"LDNIO Q366 65W USB + Dual Type-C Port Charger with 1m USB-C / Type-C to","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006959701A.jpg","Smartphones","","1. Input: 100-240V, 1.5A, 50/60Hz 2. PD output: 5V/3A, 9V/3A, 12V/3A, 20V/3.25A 65W 3. PD output: 5V/3A, 9V/3A, 12V/3A, 20V/3.25A 65W 4. USB output:...","https://luxtronics.in/product/smartphones-ldnio-q366-65w-usb-dual-51005","","ldnio q366 65w usb + dual type-c port charger with 1m usb-c / type-c to, eda0069597-1, smartphones, luxtronics, online shopping"
"WK WDC-99 Kingkong Ruike Series 35W USB-C / Type-C to 8 Pin Braided","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008388901A.jpg","Smartphones","","1. Material: braided + TPE + aluminum alloy 2. Length: 1m 3. Interface: Type-C to 8 Pin 4. Power: 35W 5. Transmission rate: 480MB/S 6. Made of aluminum...","https://luxtronics.in/product/smartphones-wk-wdc-99-kingkong-ruike-54557","","wk wdc-99 kingkong ruike series 35w usb-c / type-c to 8 pin braided, eda0083889, smartphones, luxtronics, online shopping"
"LDNIO Q367 65W GaN 3 x USB-C / Type-C Interface Charger with 1m USB-C","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006960001A.jpg","Smartphones","","1. Input: 100-240V, 1.5A, 50/60Hz 2. C1 PD output: 5V/3A, 9V/3A, 12V/3A, 15V/3A, 20V/3.25A 65W 3. C2 PD output: 5V/3A, 9V/3A, 12V/3A, 15V/3A, 20V/3.25A...","https://luxtronics.in/product/smartphones-ldnio-q367-65w-gan-usb-51027","","ldnio q367 65w gan 3 x usb-c / type-c interface charger with 1m usb-c /, eda0069600, smartphones, luxtronics, online shopping"
"ZGA CB08 5A 3 in 1 USB Fast Charging Braided Data Cable, Length: 1.2m","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008392501A.jpg","Smartphones","","1. Material: TPE+braiding 2. Output: 5A 3. Cable length: 1.2 meters 4. Applicable interface: Type-C+8 Pin+Micro USB 5. Supports charging 3 devices at the...","https://luxtronics.in/product/smartphones-zga-cb08-5a-in-usb-54569","","zga cb08 5a 3 in 1 usb fast charging braided data cable, length: 1.2m, eda0083925, smartphones, luxtronics, online shopping"
"Yesido GS34 Type-C Female to USB 2.0 Male 480Mbps Charging Adapter, GS34","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008267901A.jpg","Chargers and Cables","","1. Charge and Data Sync Combo: Seamlessly charges your device and transfers data when connected to a computer, efficient and multifunctional. 2. Durable...","https://luxtronics.in/product/chargers-cables-yesido-gs34-type-female-to-54435","","yesido gs34 type-c female to usb 2.0 male 480mbps charging adapter, gs34, eda0082679, chargers & cables, chargers-cables, luxtronics, online shopping"
"Yesido GS35 2 in 1 USB 3.0 Female to Type-C/8 Pin Male Charging","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008268101A.jpg","Chargers and Cables","","1. USB port: USB 3.0 2. Durable 5,000 Plug/Unplug Cycles: Rigorously tested for 5,000 plug-and-unplug operations to ensure long-lasting, stable use. 3....","https://luxtronics.in/product/chargers-cables-yesido-gs35-in-usb-female-54450","","yesido gs35 2 in 1 usb 3.0 female to type-c/8 pin male charging, eda0082681, chargers & cables, chargers-cables, luxtronics, online shopping"
"H63 15W 3 in 1 Magnetic Wireless Charger Stand, H63","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008307801A.jpg","Smartphones","","1. Strong magnetic module for safer charging 2. Supports charging with case, no need to remove the phone case 3. Headphone magnetic module supports 5W...","https://luxtronics.in/product/smartphones-h63-15w-in-magnetic-wireless-54477","","h63 15w 3 in 1 magnetic wireless charger stand, h63, eda0083078, smartphones, luxtronics, online shopping"
"LDNIO Q334 32W Type-C + Dual USB Port Charger with 1m USB-C / Type-C to EDA0069591","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006959101A.jpg","Smartphones","","1. Input: 100-240V, 0.7A, 50-60Hz 2. PD output: 5V/3A, 9V/2.22A, 12V/1.67A 20W 3. QC output: 5V/3A, 9V/2A, 12V/1.5A 18W 4. Automatic identification:...","https://luxtronics.in/product/smartphones-ldnio-q334-32w-type-dual-50946","","ldnio q334 32w type-c + dual usb port charger with 1m usb-c / type-c to, eda0069591, smartphones, luxtronics, online shopping"
"200W 4xUSB-C / Type-C and 2xUSB-A Multi-function 6 Ports GaN Desktop","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/EDA008336901A.jpg","Chargers and Cables","","1. 200W high power, intelligent distribution of output power, can charge 6 devices at the same time 2. Includes 2 USB ports, 4 Type-C ports 3. Built-in...","https://luxtronics.in/product/chargers-cables-200w-4xusb-type-2xusb-multi-54487","","200w 4xusb-c / type-c and 2xusb-a multi-function 6 ports gan desktop, eda0083369-1, chargers & cables, chargers-cables, luxtronics, online shopping"
"Yesido GS33 USB 2.0 Female to Micro USB Male 480Mbps Charging Adapter","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008267701A.jpg","Gaming","","1. USB support: USB flash drive/mouse/keyboard/hard drive/game controller. 2. Durable 5,000 Plug/Unplug Cycles: Rigorously tested for 5,000... Explore more","https://luxtronics.in/product/gaming-yesido-gs33-usb-female-to-54420","","yesido gs33 usb 2.0 female to micro usb male 480mbps charging adapter, eda0082677, gaming, luxtronics, online shopping"
"LDNIO Q334 32W Type-C + Dual USB Port Charger with 1m USB-C / Type-C","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006958901A.jpg","Smartphones","","1. Input: 100-240V, 0.7A, 50-60Hz 2. PD output: 5V/3A, 9V/2.22A, 12V/1.67A 20W 3. QC output: 5V/3A, 9V/2A, 12V/1.5A 18W 4. Automatic identification:...","https://luxtronics.in/product/smartphones-ldnio-q334-32w-type-dual-50914","","ldnio q334 32w type-c + dual usb port charger with 1m usb-c / type-c, eda0069589-1, smartphones, luxtronics, online shopping"
"LDNIO Q229 QC3.0 / PD20W USB + Type-C Fast Charger with 1m Type-C to 8","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006951101A.jpg","Smartphones","","1. Compact Size: Small body however with high output. Easy to carry. 2. Voltage Range: 100-240V voltage applies to different countries and areas. 3....","https://luxtronics.in/product/smartphones-ldnio-q229-qc3-pd20w-usb-50834","","ldnio q229 qc3.0 / pd20w usb + type-c fast charger with 1m type-c to 8, eda0069511-1, smartphones, luxtronics, online shopping"
"Yesido GS27 Type-C Female to 8 Pin Male Charging Adapter, GS27","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008264401A.jpg","Chargers and Cables","","1. Supports PD 27W Fast Charging: Delivers up to 27W of power with PD fast charge technology for quicker and more efficient charging. 2. Durable 5,000...","https://luxtronics.in/product/chargers-cables-yesido-gs27-type-female-to-54320","","yesido gs27 type-c female to 8 pin male charging adapter, gs27, eda0082644, chargers & cables, chargers-cables, luxtronics, online shopping"
"Yesido GS28 8 Pin Female to Type-C Male 60W Charging Adapter, GS28","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008264801A.jpg","Chargers and Cables","","1. Charging Output: 9V/3A 20/3A 60W Max 2. Durable 5,000 Plug/Unplug Cycles: Rigorously tested for 5,000 plug-and-unplug operations to ensure... Explore more","https://luxtronics.in/product/chargers-cables-yesido-gs28-pin-female-to-54335","","yesido gs28 8 pin female to type-c male 60w charging adapter, gs28, eda0082648, chargers & cables, chargers-cables, luxtronics, online shopping"
