Title,Media URL,Pinterest board,Thumbnail,Description,Link,Publish date,Keywords
"P8 1.3 inch IPS Color Screen Smart Watch, Support Heart Rate Monitoring","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/CA5602B.jpg","Wearables","","1. 1.3 inch IPS color screen, full screen touch, easy to control 2. 150mah battery, normal use for 5-7 days 3, function: heart rate blood pressure... Explore","https://luxtronics.in/product/wearables-p8-ips-screen-smart-watch-2068","","p8 1.3 inch ips color screen smart watch, support heart rate monitoring, ca5602, wearables, luxtronics, online shopping"
"X1 1.08 inch Color Screen IP67 Waterproof Smart Watch Wristband","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/CA8115B.jpg","Smartphones","","1. System requirements: Android 5.0 and above, IOS 9.0 or above 2. Bluetooth version: BLE 4.0 3. Memory: 64M 4. Battery capacity: 125 mAh 5. Waterproof...","https://luxtronics.in/product/smartphones-x1-08-screen-ip67-waterproof-2088","","x1 1.08 inch color screen ip67 waterproof smart watch wristband, ca8115, smartphones, luxtronics, online shopping"
"1.09 inch IPS Color Screen IP67 Waterproof Smart Watch, Support Sleep","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/MPH2069J.jpg","Wearables","","1. Screen: 1.09 inch IPS screen 2. Bluetooth version: 4.0 3. Battery capacity: 140mah 4. Waterproof rating: IP67 5. Strap width: 16mm 6. Strap material:...","https://luxtronics.in/product/wearables-09-ips-screen-ip67-waterproof-2102","","1.09 inch ips color screen ip67 waterproof smart watch, support sleep, mph2069, wearables, luxtronics, online shopping"
"TLW B1 Plus Fitness Tracker 0.96 inch Color Screen Bluetooth 4.0","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/CA9686B.jpg","Wearables","","1. B1 Plus smartband is a device that makes you live in healthier and more intelligent lifestyle. 2. It helps to monitor basic physical indicators like...","https://luxtronics.in/product/wearables-tlw-b1-plus-fitness-tracker-1529","","tlw b1 plus fitness tracker 0.96 inch color screen bluetooth 4.0, ca9686-1, wearables, luxtronics, online shopping"
"SMA-R2 1.3 inches IPS Screen Smart Watch IP65 Waterproof, Support Call","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/CA5200SB.jpg","Wearables","","1. Platform Compatible: IOS 8.0 or above, Android 4.4 or above. 2. APP supported language: Chinese, English, Spanish, Italy, Korean, Russian, Indonesian,...","https://luxtronics.in/product/wearables-sma-r2-ips-screen-smart-1544","","sma-r2 1.3 inches ips screen smart watch ip65 waterproof, support call, ca5200, wearables, luxtronics, online shopping"
"C20 1.14 inch IPS Touch Screen IPX67 Waterproof Smartwatch, Support","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/CA5236L.jpg","Smartphones","","1. Bluetooth: 4.0 2. Support mobile version: iOS 8.0 or more, Android 4.4 or more 3. Adaptation: It can be used independently or simultaneously with...","https://luxtronics.in/product/smartphones-c20-14-ips-touch-screen-1562","","c20 1.14 inch ips touch screen ipx67 waterproof smartwatch, support, ca5236, smartphones, luxtronics, online shopping"
"Q120 1.44 inch Color Screen Smartwatch for Children IP67 Waterproof","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/CA5731F.jpg","Wearables","","1. Chip: RDA8955 2. Display: 1.44 inch 128*128 resolution 3. Memory: 32Mb+32Mb 4. Battery: 400mAh, 2h charging time, 70h standby time 5. Camera: 0.8MP 6....","https://luxtronics.in/product/wearables-q120-44-screen-smartwatch-children-1580","","q120 1.44 inch color screen smartwatch for children ip67 waterproof, ca5731, wearables, luxtronics, online shopping"
"TLW T6 Fitness Tracker 0.96 inch OLED Display Wristband Smart Bracelet","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/CA3216B.jpg","Smartphones","","1. T6 Smartband is a device that makes you live in healthier and more intelligent lifestyle. 2. Support sports pedometer, sleep detection, distance,...","https://luxtronics.in/product/smartphones-tlw-t6-fitness-tracker-96-1618","","tlw t6 fitness tracker 0.96 inch oled display wristband smart bracelet, ca3216-1, smartphones, luxtronics, online shopping"
"Q12B 1.44 inch Color Screen Smartwatch for Children, Support LBS","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/CA5730F.jpg","Wearables","","1. Chip: RDA8955 2. Display: 1.44 inch 128*128 resolution 3. Battery: 400mAh, 2h charging time, 70h standby time 4. Camera: 0.8MP 5. Applicable age: 3-12...","https://luxtronics.in/product/wearables-q12b-44-screen-smartwatch-children-1637","","q12b 1.44 inch color screen smartwatch for children, support lbs, ca5730, wearables, luxtronics, online shopping"
"LOKMAT R3L Waterproof Health Smart Watch, Pedometer / Sleep / Heart","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/CA8917B.jpg","Smartphones","","Features 1. According to different sport modes,it can scientifically monitor all body data to suitable sports 2. After connecting the APP, you can control...","https://luxtronics.in/product/smartphones-lokmat-r3l-waterproof-health-smart-1651","","lokmat r3l waterproof health smart watch, pedometer / sleep / heart, ca8917, smartphones, luxtronics, online shopping"
"G12 1.7 inch IPS Screen Smart Watch, Support Bluetooth Calling / Body","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/CA8783B.jpg","Wearables","","1. Screen: 1.7 inch IPS screen, resolution: 240*285 2. Strap material: silicone 3. Bluetooth version: 4.4 4. Waterproof grade: IP67 5. Standby time: about...","https://luxtronics.in/product/wearables-g12-ips-screen-smart-watch-1695","","g12 1.7 inch ips screen smart watch, support bluetooth calling / body, ca8783, wearables, luxtronics, online shopping"
"EX16 1.12 Inch FSTN LCD Full Angle Screen Display Sport Smart Watch","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/CA2675R.jpg","Smartphones","","1. 1.12 Inch FSTN LCD Full Angle Screen Display. 2. Waterproof Rating: IP67 Waterproof. 3. Bluetooth version: 4.0. 4. Special Features: Pedometer / Alarm...","https://luxtronics.in/product/smartphones-ex16-12-fstn-lcd-full-1746","","ex16 1.12 inch fstn lcd full angle screen display sport smart watch, ca2675, smartphones, luxtronics, online shopping"
"N6 Smart Watch 1.3 inch TFT Screen MTK2502C Bluetooth4.0, Stainless","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/CA6559B.jpg","Smartphones","","1. CPU: MTK2502C. 2. 64MB RAM + 128MB ROM. 3. 1.3 inch TFT screen, resolution: 240x240. 4. Support bluetooth 3.0/4.0(Android/iPhone). 5. Support heart...","https://luxtronics.in/product/smartphones-n6-smart-watch-tft-screen-1767","","n6 smart watch 1.3 inch tft screen mtk2502c bluetooth4.0, stainless, ca6559-1, smartphones, luxtronics, online shopping"
"T98 1.4 inch Color Screen Smart Watch, IP67 Waterproof","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/CA7786B.jpg","Wearables","","1. 1.4 inch high-definition color screen with a resolution of 240x240 pixels 2. Heart rate, blood pressure, blood oxygen, all-day activity data monitoring...","https://luxtronics.in/product/wearables-t98-screen-smart-watch-ip67-1786","","t98 1.4 inch color screen smart watch, ip67 waterproof, ca7786, wearables, luxtronics, online shopping"
"TLW B6 Fitness Tracker 0.96 inch TFT Screen Wristband Smart Bracelet","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/CA9687B.jpg","Wearables","","1. IP67 protection level 2. Dynamic heart rate detection: can better record the calorie consumption and master your overall health condition more accurate...","https://luxtronics.in/product/wearables-tlw-b6-fitness-tracker-96-1279","","tlw b6 fitness tracker 0.96 inch tft screen wristband smart bracelet, ca9687-1, wearables, luxtronics, online shopping"
"LOKMAT P8 1.4 inch Screen Waterproof Health Smart Watch, Pedometer","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/CA8916B.jpg","Wearables","","Features 1. Designed with a 1.4inch bright color touch screen that provides incredible color depth and exceptional clarity. 2. Built-in 170mAh battery,...","https://luxtronics.in/product/wearables-lokmat-p8-screen-waterproof-health-1310","","lokmat p8 1.4 inch screen waterproof health smart watch, pedometer /, ca8916, wearables, luxtronics, online shopping"
"FD68 1.3 inch Color Round Screen Sport Smart Watch, Support Heart Rate","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/CA9460F.jpg","Wearables","","Features 1. Wrist optical heart rate, light up when you lift your hand, real-monitoring of heart rate changes. 2. BT connection, stable and no wire needs,...","https://luxtronics.in/product/wearables-fd68-round-screen-sport-smart-1342","","fd68 1.3 inch color round screen sport smart watch, support heart rate, ca9460, wearables, luxtronics, online shopping"
"LC11 1.28 inch TFT Screen Outdoor Sports Smart Watch, IP68 Waterproof","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/CA9513B.jpg","Wearables","","1. CPU: SYD8811 2. Display: 1.28 inch TFT LCD 3. Resolution: 240*240 4. Bluetooth: Support BLE5.0 5. RAM: 32KB + 512KB FLASH 6. ROM: 64Mb FLASH 7. Heart...","https://luxtronics.in/product/wearables-lc11-28-tft-screen-outdoor-1358","","lc11 1.28 inch tft screen outdoor sports smart watch, ip68 waterproof, ca9513, wearables, luxtronics, online shopping"
"Y68 1.44 inch Smart Watch, Support Heart Rate Blood Pressure Blood","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/CA9462B.jpg","Wearables","","Features 1.Smart Life Assistant: The watch can monitor the steps, calories, heart rate, distance, sleep quality, etc. Of the day. At the same time, it can...","https://luxtronics.in/product/wearables-y68-44-smart-watch-support-1372","","y68 1.44 inch smart watch, support heart rate blood pressure blood, ca9462, wearables, luxtronics, online shopping"
"DT28 1.54inch IP68 Waterproof Silicone Strap Smartwatch Bluetooth 4.2","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/CA9102BS.jpg","Wearables","","1. Screen size: 1.54 inches 2. Compatible system: iOS / Android 3. Screen resolution: 240 x 240 4. Bluetooth: Support BLE4.2 5. Charging: magnetic... Explore","https://luxtronics.in/product/wearables-dt28-54inch-ip68-waterproof-silicone-1390","","dt28 1.54inch ip68 waterproof silicone strap smartwatch bluetooth 4.2, ca9102, wearables, luxtronics, online shopping"
"LOKMAT ATTACK 3 1.28 inch TFT Screen Sports Fitness Smart Watch","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/CA9514B.jpg","Smartphones","","1. CPU: RTL8762D 2. Display: 1.28 inch TFT full screen touch 37mm 3. Resolution: 240x240 4. Bluetooth: BT 3.0+BLE 5.1 5. ROM: 1MB FLASH + 256KB 6. RAM:...","https://luxtronics.in/product/smartphones-lokmat-attack-28-tft-screen-1405","","lokmat attack 3 1.28 inch tft screen sports fitness smart watch, ca9514, smartphones, luxtronics, online shopping"
"DK01 1.0 inch TFT Color Screen IP67 Waterproof Bluetooth Smartwatch","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/CA5233B.jpg","Smartphones","","1. Bluetooth Version: 4.0BLE (Low Power) 2. Appearance Material: PC+ABS, handband: silica gel 3. Batteries: 150 mAh polymer batteries 4. Power... Explore","https://luxtronics.in/product/smartphones-dk01-tft-screen-ip67-waterproof-1462","","dk01 1.0 inch tft color screen ip67 waterproof bluetooth smartwatch, ca5233, smartphones, luxtronics, online shopping"
"CF18 1.22 inch Color Screen IPX67 Waterproof Bluetooth Smartwatch","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/CA5232B.jpg","Smartphones","","1. Material: steel + plastics 2. Battery capacity: 150 Mah 3. Support mobile version: iOS, Android 4. Main functions: Call reminder push, SMS reminder...","https://luxtronics.in/product/smartphones-cf18-22-screen-ipx67-waterproof-1482","","cf18 1.22 inch color screen ipx67 waterproof bluetooth smartwatch, ca5232, smartphones, luxtronics, online shopping"
"Q58S 1.3 inch TFT Touch Screen IP67 Waterproof Smartwatch, Support Call","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/CA5235E.jpg","Smartphones","","1. Appearance material: aluminum alloy frame + silicone two-color strap 2. Bluetooth Bluetooth 4.0 version 3. Battery type: polymer battery 4. Battery...","https://luxtronics.in/product/smartphones-q58s-tft-touch-screen-ip67-1495","","q58s 1.3 inch tft touch screen ip67 waterproof smartwatch, support call, ca5235, smartphones, luxtronics, online shopping"
"FD68S 1.44 inch Color Roud Screen Sport Smart Watch, Support Heart Rate","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/CA9466B.jpg","Wearables","","Features 1. The fitness watch uses a highly sensitive capacitive full-circle about 1.44-inch curved HD touch screen. 2. Multiple modes tracker to track...","https://luxtronics.in/product/wearables-fd68s-44-roud-screen-sport-1509","","fd68s 1.44 inch color roud screen sport smart watch, support heart rate, ca9466, wearables, luxtronics, online shopping"
"My-Call Bluetooth V3.0 Headset Warm Winter Earmuff for iPhone 6 and 6s","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/S-OG-6615B.jpg","Smartphones","","1. High quality polyester shell material + polar fleece lining material 2. Fashion and keep warm with answering the phone in winter 3. Bluetooth version,...","https://luxtronics.in/product/smartphones-my-call-bluetooth-v3-headset-1076","","my-call bluetooth v3.0 headset warm winter earmuff for iphone 6 and 6s, s-og-6615, smartphones, luxtronics, online shopping"
"LOKMAT APPLLP Max 4G Call Smart Watch, 2.88 inch MTK6761 Quad Core","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/CA8914B.jpg","Wearables","","Features 1. 2.88-inch large screen, Android 9.0 system, 4GB running memory + 64GB storage memory, two cameras, video calling, full Netcom, replaceable...","https://luxtronics.in/product/wearables-lokmat-appllp-max-4g-call-1136","","lokmat appllp max 4g call smart watch, 2.88 inch mtk6761 quad core, ca8914, wearables, luxtronics, online shopping"
"CF19 1.3 inch IPS Color Touch Screen Smart Watch, IP67 Waterproof","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/CA6432B.jpg","Wearables","","1. 1.3-inch IPS color screen, full screen touch, easy to control 2. 180mah battery, normal use for 5-7 days 3. Heart rate and blood pressure monitoring,...","https://luxtronics.in/product/wearables-cf19-ips-touch-screen-smart-1153","","cf19 1.3 inch ips color touch screen smart watch, ip67 waterproof, ca6432, wearables, luxtronics, online shopping"
"Q998 16GB MP4 E-book Privacy Reading Smart Watch, Support Time Display","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/CA1512B.jpg","Wearables","","1. Only when you look sideways, you can see the content of the text. Others can see the locked screen state 2. Material: ABS/Metal 3. Battery capacity:...","https://luxtronics.in/product/wearables-q998-16gb-mp4-book-privacy-1184","","q998 16gb mp4 e-book privacy reading smart watch, support time display, ca1512-1, wearables, luxtronics, online shopping"
"Y68M 1.44 inch Smart Watch, Support Heart Rate Blood Pressure Blood","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/CA9463SH.jpg","Wearables","","Features 1. Using USB charging design, the smart watch is easy for you to charge smart watch. 2. It can monitor and protect your health in real time...","https://luxtronics.in/product/wearables-y68m-44-smart-watch-support-1196","","y68m 1.44 inch smart watch, support heart rate blood pressure blood, ca9463, wearables, luxtronics, online shopping"
"KR06 Waterproof Pedometer Sport Smart Watch, Support Heart Rate / Blood","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/CA0836A.jpg","Wearables","","1. Basic function: - Time and date display, step counting, calories, distance, stopwatch, countdown - Call function, voice assistant. Heart rate... Explore","https://luxtronics.in/product/wearables-kr06-waterproof-pedometer-sport-smart-1226","","kr06 waterproof pedometer sport smart watch, support heart rate / blood, ca0836, wearables, luxtronics, online shopping"
"Z19 1.54 inch Color Roud Screen Sport Smart Watch, Support Pedometer","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/CA9464B.jpg","Wearables","","Features 1. 1.54 inch Touch Screen: The fitness watch features a highly sensitive capacitive full-round 1.54-inch curved HD touch screen with a resolution...","https://luxtronics.in/product/wearables-z19-54-roud-screen-sport-1242","","z19 1.54 inch color roud screen sport smart watch, support pedometer, ca9464, wearables, luxtronics, online shopping"
"KZ Pisces Dual-driver Dynamic HiFi 1.2m Wired Earphones, 3.5mm Original","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD0606850401.jpg","Smartphones","","1. Impedance: Standard version 18 ohms, tuned version 18-22 ohms 2. Sensitivity: 102 dB/mW at 1 kHz 3. Frequency response: 20-40,000 Hz 4. Connector type:...","https://luxtronics.in/product/smartphones-kz-pisces-dual-driver-dynamic-23","","kz pisces dual-driver dynamic hifi 1.2m wired earphones, 3.5mm original, tbd06068504-1, smartphones, luxtronics, online shopping"
"xDfind Woven Nylon Hook And Loop Fastener Watch Band, For Xiaomi Smart","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008418401A.jpg","Wearables","","1. Material: nylon 2. Comfortable to wear, easy to put on and take off 3. Easy to replace without damaging the watch 4. The length of the strap is easy to...","https://luxtronics.in/product/wearables-xdfind-woven-nylon-hook-loop-44","","xdfind woven nylon hook and loop fastener watch band, for xiaomi smart, eda0084184, wearables, luxtronics, online shopping"
"Dual Back Cameras, IP68/IP69K Waterproof Dustproof Shockproof","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/MPH2480B.jpg","Smartphones","","Features 1. MediaTek Helio G99 octa core 2 x Arm Cortex-A76 2.2GHz + 6 x Arm Cortex-A55 2.0GHz CPU, good performance, run fast and operate smoothly. 2....","https://luxtronics.in/product/smartphones-dual-back-cameras-ip68-ip69k-113","","dual back cameras, ip68/ip69k waterproof dustproof shockproof, mph2480, smartphones, luxtronics, online shopping"
"M02 Ultra 8MP Camera AI Smart Glasses Photochromic Lenses, with Black","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008816801A.jpg","Smart Wear","","1. Ergonomic design fits the face comfortably and without burden. 2. 8MP 4K HD camera for outstanding image quality. 3. Equipped with AI functions,...","https://luxtronics.in/product/smart-wear-m02-ultra-8mp-camera-ai-1014","","m02 ultra 8mp camera ai smart glasses photochromic lenses, with black, eda0088168-1, smart wear, smart-wear, luxtronics, online shopping"
