Title,Media URL,Pinterest board,Thumbnail,Description,Link,Publish date,Keywords
"Havit UC253 65W 3 in 1 GaN Travel Charger with Type-C Retractable","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008947601A.jpg","GaN Chargers","","1. Material: ABS+PC 2. Input: 110-240V, 50/60Hz, 1.5A 3. Type-C Output: 5V/3A, 9V/3A, 12V/3A, 15V/3A, 20V/3.25A 4. Type-C Output: 5V/3A, 9V/3A, 12V/3A,...","https://luxtronics.in/product/chargers-cables-havit-uc253-65w-in-gan-56283","","havit uc253 65w 3 in 1 gan travel charger with type-c retractable, eda0089476, chargers & cables, chargers-cables, luxtronics, online shopping"
"TE-PD46 GaN 100W PD 45W Fully Compatible Charger with Type-C to Type-C SYA0031903","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA003190301A.jpg","GaN Chargers","","1. Input: AC110-240V 1.0A. 2. Total power: 100W [actual 45W]. 3. Output: 5V-15V/3A, 20V/2.25A [45W max]. 4. Supporting protocols: Supports fast charging...","https://luxtronics.in/product/smartphones-te-pd46-gan-100w-pd-56034","","te-pd46 gan 100w pd 45w fully compatible charger with type-c to type-c, sya0031903, smartphones, luxtronics, online shopping"
"TE-PD46 GaN 100W PD 45W Fully Compatible Charger with Type-C to Type-C SYA0031902","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA003190201A.jpg","GaN Chargers","","1. Input: AC110-240V 1.0A. 2. Total power: 100W [actual 45W]. 3. Output: 5V-15V/3A, 20V/2.25A [45W max]. 4. Supporting protocols: Supports fast charging...","https://luxtronics.in/product/smartphones-te-pd46-gan-100w-pd-56046","","te-pd46 gan 100w pd 45w fully compatible charger with type-c to type-c, sya0031902, smartphones, luxtronics, online shopping"
"TE-PD46 GaN 100W PD 45W Fully Compatible Charger with Type-C to Type-C SYA0031901","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA003190101A.jpg","GaN Chargers","","1. Input: AC110-240V 1.0A. 2. Total power: 100W [actual 45W]. 3. Output: 5V-15V/3A, 20V/2.25A [45W max]. 4. Supporting protocols: Supports fast charging...","https://luxtronics.in/product/smartphones-te-pd46-gan-100w-pd-56059","","te-pd46 gan 100w pd 45w fully compatible charger with type-c to type-c, sya0031901, smartphones, luxtronics, online shopping"
"TE-PD46 GaN 100W PD 45W Fully Compatible Protocol Charger UK Plug","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA003188701A.jpg","GaN Chargers","","1. Input: AC110-240V 1.0A. 2. Total power: 100W [actual 45W]. 3. Output: 5V-15V/3A, 20V/2.25A [45W max]. 4. Supporting protocols: Supports fast charging...","https://luxtronics.in/product/smartphones-te-pd46-gan-100w-pd-56070","","te-pd46 gan 100w pd 45w fully compatible protocol charger uk plug, sya0031887, smartphones, luxtronics, online shopping"
"TE-PD46 GaN 100W PD 45W Fully Compatible Protocol Charger EU Plug","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA003188401A.jpg","GaN Chargers","","1. Input: AC110-240V 1.0A. 2. Total power: 100W [actual 45W]. 3. Output: 5V-15V/3A, 20V/2.25A [45W max]. 4. Supporting protocols: Supports fast charging...","https://luxtronics.in/product/smartphones-te-pd46-gan-100w-pd-56082","","te-pd46 gan 100w pd 45w fully compatible protocol charger eu plug, sya0031884, smartphones, luxtronics, online shopping"
"TE-PD46 GaN 100W PD 45W Fully Compatible Protocol Charger US Plug","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA003188501A.jpg","GaN Chargers","","1. Input: AC110-240V 1.0A. 2. Total power: 100W [actual 45W]. 3. Output: 5V-15V/3A, 20V/2.25A [45W max]. 4. Supporting protocols: Supports fast charging...","https://luxtronics.in/product/smartphones-te-pd46-gan-100w-pd-56093","","te-pd46 gan 100w pd 45w fully compatible protocol charger us plug, sya0031885, smartphones, luxtronics, online shopping"
"TE-PD65 GaN PD 65W + QC4.0 USB Fully Compatible Protocol Charger EU","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA003137801A.jpg","GaN Chargers","","1. Input: AC110-240V, 50/60Hz, 1.5A. 2. Power: 120W [actual 65W]. 3. Type-C output: 5V-15V/3A, 20V/3.25A [65W max]. 4. USB-A output: 5V/3A, 9V/3A,... Explore","https://luxtronics.in/product/smartphones-te-pd65-gan-pd-65w-56104","","te-pd65 gan pd 65w + qc4.0 usb fully compatible protocol charger eu, sya0031378, smartphones, luxtronics, online shopping"
"MOMAX UM79 1-Charge Ultra 45W 2-Port GaN Silm Fast Charger Kit, US Plug","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008921801A.jpg","GaN Chargers","","1. Next-gen gallium nitride (GaN) chip equipped with MTC temperature control technology enables fast charging and heat dissipation, effectively protecting...","https://luxtronics.in/product/smartphones-momax-um79-charge-ultra-45w-56169","","momax um79 1-charge ultra 45w 2-port gan silm fast charger kit, us plug, eda0089218, smartphones, luxtronics, online shopping"
"USAMS CC276 30W GaN USB-C / Type-C Port Mini Fast Charger, UK Plug","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008527701A.jpg","GaN Chargers","","1. Compact size, perfect for travel. 2. Gallium nitride chip for higher charging efficiency and safer use. 3. Intelligent temperature control technology...","https://luxtronics.in/product/smartphones-usams-cc276-30w-gan-usb-55051","","usams cc276 30w gan usb-c / type-c port mini fast charger, uk plug, eda0085277, smartphones, luxtronics, online shopping"
"USAMS CC267 20W GaN USB-C / Type-C Port Mini Fast Charger, US Plug","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008527901B.jpg","GaN Chargers","","1. Compact size, perfect for travel. 2. Gallium nitride chip for higher charging efficiency and safer use. 3. Intelligent temperature control technology...","https://luxtronics.in/product/smartphones-usams-cc267-20w-gan-usb-55065","","usams cc267 20w gan usb-c / type-c port mini fast charger, us plug, eda0085279, smartphones, luxtronics, online shopping"
"USAMS CC274 20W GaN USB-C / Type-C Port Mini Fast Charger, UK Plug","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008528601A.jpg","GaN Chargers","","1. Compact size, perfect for travel. 2. Gallium nitride chip for higher charging efficiency and safer use. 3. Intelligent temperature control technology...","https://luxtronics.in/product/smartphones-usams-cc274-20w-gan-usb-55077","","usams cc274 20w gan usb-c / type-c port mini fast charger, uk plug, eda0085286, smartphones, luxtronics, online shopping"
"USAMS CC270 30W GaN USB-C / Type-C and USB Dual-port Mini Fast Charger","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008529201A.jpg","GaN Chargers","","1. Compact size, perfect for travel. 2. Gallium nitride chip for higher charging efficiency and safer use. 3. Dual-port output, charge two devices... Explore","https://luxtronics.in/product/smartphones-usams-cc270-30w-gan-usb-55091","","usams cc270 30w gan usb-c / type-c and usb dual-port mini fast charger, eda0085292, smartphones, luxtronics, online shopping"
"WK WP-U20 lceyon 140W GaN Multi-function Charger, EU Plug","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008614501A.jpg","GaN Chargers","","1. Material: PC 2. Output Type and Quantity: 3 Type-C + 1 USB 3. Total Output: 140W 4. Type-C1 Output: 5V/3A, 9V/3A, 12V/3A, 15V/3A, 20V/5A, 28V/5A,...","https://luxtronics.in/product/smartphones-wk-wp-u20-lceyon-140w-55263","","wk wp-u20 lceyon 140w gan multi-function charger, eu plug, eda0086145-1, smartphones, luxtronics, online shopping"
"USAMS CC262 30W GaN USB-C / Type-C Port Mini Fast Charger, EU Plug","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008527201A.jpg","GaN Chargers","","1. Compact size, perfect for travel. 2. Gallium nitride chip for higher charging efficiency and safer use. 3. Intelligent temperature control technology...","https://luxtronics.in/product/smartphones-usams-cc262-30w-gan-usb-55023","","usams cc262 30w gan usb-c / type-c port mini fast charger, eu plug, eda0085272, smartphones, luxtronics, online shopping"
"USAMS CC269 30W GaN USB-C / Type-C Port Mini Fast Charger, US Plug","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008527501A.jpg","GaN Chargers","","1. Compact size, perfect for travel. 2. Gallium nitride chip for higher charging efficiency and safer use. 3. Intelligent temperature control technology...","https://luxtronics.in/product/smartphones-usams-cc269-30w-gan-usb-55037","","usams cc269 30w gan usb-c / type-c port mini fast charger, us plug, eda0085275, smartphones, luxtronics, online shopping"
"JOYROOM JR-TG8 45W USB and Type-C Dual Interface GaN Fast Charger, EU","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA009425601A.jpg","GaN Chargers","","1. Material: Fire-retardant PC material 2. Total Output Power: 45W 3. Input: 100-240V, 50/60Hz, 1.2A 4. Type-C Output: 5.0V/3.0A, 9.0V/3.0A, 15.0V/3.0A,...","https://luxtronics.in/product/chargers-cables-joyroom-jr-tg8-45w-usb-57692","","joyroom jr-tg8 45w usb and type-c dual interface gan fast charger, eu, eda0094256, chargers & cables, chargers-cables, luxtronics, online shopping"
"120W GaN Wall Charger with Built-in Retractable USB-C Cable 3-Port Fast","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD0606855201A.jpg","GaN Chargers","","1. Equipped with advanced Gallium Nitride (GaN) technology, this 120W charger provides higher efficiency and cooler operation in a compact size. It can...","https://luxtronics.in/product/smartphones-120w-gan-wall-charger-built-57596","","120w gan wall charger with built-in retractable usb-c cable 3-port fast, tbd06068552-1, smartphones, luxtronics, online shopping"
"80W GaN Wall Charger With Built-In Retractable USB-C Cable 3-Port Fast","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD0606856101A.jpg","GaN Chargers","","1. Utilizing advanced GaN (Gallium Nitride) technology, this charger delivers highly efficient power output of up to 80W while maintaining a compact form...","https://luxtronics.in/product/smartphones-80w-gan-wall-charger-built-57628","","80w gan wall charger with built-in retractable usb-c cable 3-port fast, tbd06068561-1, smartphones, luxtronics, online shopping"
"65W GaN Wall Charger With Built-In Retractable USB-C Cable 3-Port Fast","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD0606856301A.jpg","GaN Chargers","","1. Utilizing advanced GaN (Gallium Nitride) technology, this charger delivers up to 65W of high-efficiency power while maintaining a compact form factor,...","https://luxtronics.in/product/smartphones-65w-gan-wall-charger-built-57659","","65w gan wall charger with built-in retractable usb-c cable 3-port fast, tbd06068563, smartphones, luxtronics, online shopping"
"550W USB-C GaN Super Fast Charging Multi-Port Retractable Cable","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD0606763501A.jpg","GaN Chargers","","1. Input: AC100-240V/50-60Hz 2.5A 2. Retractable cable: 5V/3A, 9V/3A, 12V/3A, 15V/3A, 20V/5A 3. USB-C: 5V/3A, 9V/3A, 12V/2.5A, 15V/2A, 20V/1.5A 30W (Max)...","https://luxtronics.in/product/smartphones-550w-usb-gan-super-fast-57139","","550w usb-c gan super fast charging multi-port retractable cable, tbd06067635, smartphones, luxtronics, online shopping"
"420W GaN Super Fast Charging Multi-Port Charger, EU Plug","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD0606763901A.jpg","GaN Chargers","","1. Input: AC100-240V/50-60Hz 2.5A 2. Output: 420W (Max) 3. Type-C1/C2: PD3.1 5V/3A, 9V/3A, 12V/3A, 15V/3A, 20V/5A, 28V/5A; PPS: 3.3-21V/5A 140W (Max) 4....","https://luxtronics.in/product/smartphones-420w-gan-super-fast-charging-57154","","420w gan super fast charging multi-port charger, eu plug, tbd06067639, smartphones, luxtronics, online shopping"
"330W GaN Super Fast Charging Multi-Port Charger, EU Plug","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD0606766201A.jpg","GaN Chargers","","1. Material: ABS+PC 2. C1 Output: 3.3-21V 5A, 5V 3A, 9V 3A, 12V 3A, 15V 3A, 20V 3A (100W Max) 3. C2 Output: 3.3-21V 5A, 5V 3A, 9V 3A, 12V 3A, 15V 3A, 20V...","https://luxtronics.in/product/chargers-cables-330w-gan-super-fast-charging-57208","","330w gan super fast charging multi-port charger, eu plug, tbd06067662, chargers & cables, chargers-cables, luxtronics, online shopping"
"YMX-615-LCD470W 4xType-C and 2xUSB 470W GaN Multi-Function Charger, AU","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA009284501A.jpg","GaN Chargers","","1. Input: AC 110-240V, 50/60Hz 2. Type-C1/C2 Output: 5V/3A, 9V/3A, 12V/3A, 15V/3A, 20V/5A, 28V/5A 3. USB Output: 5V/3A, 9V/3A, 12V/2.5A, 20V/1.5A 4. Total...","https://luxtronics.in/product/smartphones-ymx-615-lcd470w-4xtype-2xusb-57297","","ymx-615-lcd470w 4xtype-c and 2xusb 470w gan multi-function charger, au, eda0092845, smartphones, luxtronics, online shopping"
"YMX-LCD405W 405W 3xType-C and 2xUSB GaN Smart Digital Display","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA009284901A.jpg","GaN Chargers","","1. Input: AC 110-240V, 50/60Hz 2. Type-C1/C2 Output: 5V/3A, 9V/3A, 12V/3A, 15V/3A, 20V/5A, 28V/5A 3. USB Output: 5V/3A, 9V/3A, 12V/2.5A, 15V/3A, 20V/1.5A...","https://luxtronics.in/product/smartphones-ymx-lcd405w-405w-3xtype-2xusb-57321","","ymx-lcd405w 405w 3xtype-c and 2xusb gan smart digital display, eda0092849, smartphones, luxtronics, online shopping"
"YMX-LCD470W 470W 3xType-C and 2xUSB GaN Smart Digital Display","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA009285201A.jpg","GaN Chargers","","1. Input: AC 110-240V, 50/60Hz 2. Type-C1/C2 Output: 5V/3A, 9V/3A, 12V/3A, 15V/3A, 20V/5A, 28V/5A 3. USB Output: 5V/3A, 9V/3A, 12V/2.5A, 20V/1.5A 4. Total...","https://luxtronics.in/product/smartphones-ymx-lcd470w-470w-3xtype-2xusb-57339","","ymx-lcd470w 470w 3xtype-c and 2xusb gan smart digital display, eda0092852, smartphones, luxtronics, online shopping"
"YMX-LCD670W 670W 6xType-C and 2xUSB GaN Digital Display Multi-Function","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA009285401A.jpg","GaN Chargers","","1. Input: AC 110-240V, 50/60Hz 2. Type-C1/C2 Output: 5V/3A, 9V/3A, 12V/3A, 15V/3A, 20V/5A, 28V/5A 3. USB Output: 5V/3A, 9V/3A, 12V/3A, 20V/3A 4. Total...","https://luxtronics.in/product/smartphones-ymx-lcd670w-670w-6xtype-2xusb-57356","","ymx-lcd670w 670w 6xtype-c and 2xusb gan digital display multi-function, eda0092854, smartphones, luxtronics, online shopping"
"WLX-902 72W Type-C and USB Dual-Port GaN Ultra Thin Card Sized Fast","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA009066601A.jpg","GaN Chargers","","1. Interface: USB 2. Charging Current: 300mA 3. Input: AC 100V-240V/50-60Hz 4. Type-C Input: 5V/3A, 9V/3A, 12V/3A, 15V/3A, 20V/3.25A 5. USB Input: 5V/3A,...","https://luxtronics.in/product/laptops-wlx-902-72w-type-usb-56490","","wlx-902 72w type-c and usb dual-port gan ultra thin card sized fast, eda0090666-1, laptops, luxtronics, online shopping"
"WXL-60D 2.3-inch Smart Display GaN High Power Desktop Charging Station","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA009066901A.jpg","GaN Chargers","","1. This is the new Desktop Charging Station Pro, featuring Super Fast Charging + Smart Display. Equipped with a HD screen and GaN technology, it ushers in...","https://luxtronics.in/product/laptops-wxl-60d-smart-display-gan-56532","","wxl-60d 2.3-inch smart display gan high power desktop charging station, eda0090669, laptops, luxtronics, online shopping"
"WXL-60E 210W 6-in-1 Desktop Multi Ports Charging Station Built-in Dual","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA009067201A.jpg","GaN Chargers","","1. This is a desktop charging station designed for mobile office use, featuring two retractable cables, four integrated charging ports, and GaN technology...","https://luxtronics.in/product/smartphones-wxl-60e-210w-in-desktop-56548","","wxl-60e 210w 6-in-1 desktop multi ports charging station built-in dual, eda0090672, smartphones, luxtronics, online shopping"
"Yesido YC147 65W Mecha GaN Three-port Fast Charger, YC147","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA009107201A.jpg","GaN Chargers","","1. High-power 65W output 2. Mecha-style semi-transparent design 3. PC flame-retardant material 4. Multi-protocol fast charging support (PDO, PPS, QC, AFC,...","https://luxtronics.in/product/smartphones-yesido-yc147-65w-mecha-gan-56648","","yesido yc147 65w mecha gan three-port fast charger, yc147, eda0091072, smartphones, luxtronics, online shopping"
"Yesido YC101 65W Mecha GaN Three-port Fast Charger, YC101","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA009107101A.jpg","GaN Chargers","","1. High-power 65W output 2. Mecha-style semi-transparent design 3. PC flame-retardant material 4. Multi-protocol fast charging support (PDO, PPS, QC, AFC,...","https://luxtronics.in/product/smartphones-yesido-yc101-65w-mecha-gan-56663","","yesido yc101 65w mecha gan three-port fast charger, yc101, eda0091071, smartphones, luxtronics, online shopping"
"600W USB-C / Type-C and USB-A 8-Port High Power GaN Desktop Fast","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA009108401A.jpg","GaN Chargers","","1. 600W High Power: Utilizing new GaN material, it is small in size and dissipates heat faster. The total power of 600W can fast charge multiple devices...","https://luxtronics.in/product/smartphones-600w-usb-type-port-56677","","600w usb-c / type-c and usb-a 8-port high power gan desktop fast, eda0091084, smartphones, luxtronics, online shopping"
"JOYROOM JR-TG10 65W GaN Dual Type-C, USB 3-Port Charger with Type-C to EDA0090085","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA009008501A.jpg","GaN Chargers","","Features 1. Fast charge 3 devices simultaneously 2. 65W output, supports 98% of laptops for full-speed charging 3. Compact size and lightweight design 4....","https://luxtronics.in/product/smartphones-joyroom-jr-tg10-65w-gan-56372","","joyroom jr-tg10 65w gan dual type-c, usb 3-port charger with type-c to, eda0090085, smartphones, luxtronics, online shopping"
"JOYROOM JR-TG10 65W GaN Dual Type-C, USB 3-Port Charger with Type-C to EDA0090086","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA009008602A.jpg","GaN Chargers","","Features 1. Fast charge 3 devices simultaneously 2. 65W output, supports 98% of laptops for full-speed charging 3. Compact size and lightweight design 4....","https://luxtronics.in/product/smartphones-joyroom-jr-tg10-65w-gan-56392","","joyroom jr-tg10 65w gan dual type-c, usb 3-port charger with type-c to, eda0090086, smartphones, luxtronics, online shopping"
"500W GaN 6 Type-C 2 USB Multi Ports Sharing Desktop Charger, US Plug","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007214701A.jpg","GaN Chargers","","1. 500W high power, can charge 8 devices at the same time 2. Including 2 x USB interfaces, 6 x PD Type-C interfaces 3. Single-port PD fast charging can...","https://luxtronics.in/product/chargers-cables-500w-gan-type-usb-multi-51993","","500w gan 6 type-c 2 usb multi ports sharing desktop charger, us plug, eda0072147, chargers & cables, chargers-cables, luxtronics, online shopping"
"JOYROOM JR-TCG13 45W GaN USB-C / Type-C Port Super Fast Charger, EU Plug","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007132301A.jpg","GaN Chargers","","1. Supports 45W super fast charging 2.0 for Samsung Ultra series 2. GaN chip, stable charging, less heat, safer to use 3. Supports SFC 2.0 (45W), PPS, PD...","https://luxtronics.in/product/smartphones-joyroom-jr-tcg13-45w-gan-51663","","joyroom jr-tcg13 45w gan usb-c / type-c port super fast charger, eu plug, eda0071323-1, smartphones, luxtronics, online shopping"
"440W GaN USB Power Adapter Travel Charger with 3 x USB, 5 x PD Port","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007071101A.jpg","GaN Chargers","","1. High-Output Multi-Port Charger: This 440W GaN charger can charge up to 8 devices simultaneously with its 5 USB-C ports and 3 USB-A ports. It delivers a...","https://luxtronics.in/product/smartphones-440w-gan-usb-power-adapter-51384","","440w gan usb power adapter travel charger with 3 x usb, 5 x pd port, eda0070711, smartphones, luxtronics, online shopping"
"2A2C-100W GaN Pro 100W USB x 2, USB-C / Type-C x 2 Fast Charger","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007088901A.jpg","GaN Chargers","","1. Input: 110-240V 50/60Hz 1.2A 2. Output: PD1/2: 5V 3A, 9V 3A, 12V 3A, 15V 3A, 20V 3.25A A1/2: 5V 3A, 9V 3A, 12V 2.5A, 15V 2A, 20V 1.5A 3. Two-port...","https://luxtronics.in/product/chargers-cables-2a2c-100w-gan-pro-51409","","2a2c-100w gan pro 100w usb x 2, usb-c / type-c x 2 fast charger, eda0070889, chargers & cables, chargers-cables, luxtronics, online shopping"
"YMS-858 GaN 240W USB x 4, USB-C / Type-C x 4 Fast Charger","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007089101A.jpg","GaN Chargers","","1. Input: 110-240V 50/60Hz 1.5A 2. PD output: PD1: 5V 3A, 9V 3A, 12V 3A, 15V 3A, 20V 5A PD2: 5V 3A, 9V 3A, 12V 2.5A, 15V 2A, 20V 1.5A PD3: 5V 3A, 9V 3A,...","https://luxtronics.in/product/chargers-cables-yms-858-gan-240w-51427","","yms-858 gan 240w usb x 4, usb-c / type-c x 4 fast charger, eda0070891, chargers & cables, chargers-cables, luxtronics, online shopping"
"YMX-320W GaN 320W USB x 4, USB-C / Type-C x 4 Fast Charger","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007089401A.jpg","GaN Chargers","","1. Input: AC 100-240V, 50/60Hz, 1.8A Max 2. Type-C output: USB-C1: 5V3A/9V3A/12V3A/15V3A/20V5A 100W (Max) USB-C2/C3: 5V3A/9V3A/ 12V3A/15V3A/20V3.25A...","https://luxtronics.in/product/chargers-cables-ymx-320w-gan-51450","","ymx-320w gan 320w usb x 4, usb-c / type-c x 4 fast charger, eda0070894, chargers & cables, chargers-cables, luxtronics, online shopping"
