Title,Media URL,Pinterest board,Thumbnail,Description,Link,Publish date,Keywords
"Durable Plastic Laundry Storage Fold Unique Clothing Shelves Stacked","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/S-SBB-0529.jpg","Home and Garden","","1. The shape of the round hole is convenient for fixing the clothes by hand, so as to prevent the smoother clothes from being fixed. 2. Using micro-matte...","https://luxtronics.in/product/home-garden-durable-plastic-laundry-storage-fold-186403","","durable plastic laundry storage fold unique clothing shelves stacked, s-sbb-0529, home and garden, home-garden, luxtronics, online shopping"
"Electric Power Wire Cable Winder Socket Storage Organizer Box, Size","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/S-SBB-0540.jpg","Home and Garden","","1) Color: Blue 2) Material: ABS 3) Features Suitable for most of the socket, perfect power cable winder and socket storage organizer 4) Size: 265 x 88 x...","https://luxtronics.in/product/home-garden-electric-power-wire-cable-winder-186409","","electric power wire cable winder socket storage organizer box, size:, s-sbb-0540, home and garden, home-garden, luxtronics, online shopping"
"45W PD25W + 2 x QC3.0 USB Multi Port Charger with USB to Type-C Cable SYA0019335","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/SYA001933501A.jpg","Mobile Accessories","","1. Input: AC100-240V, 50-60Hz, 0.5A 2. Total output current: 5A max. 3. Total fast charging output: 5V/5A, 9V/2.78A, 12V/2.1A 4. PD 3.0 output: 5V/3A,...","https://luxtronics.in/product/mobile-accessories-45w-pd25w-qc3-usb-multi-180734","","45w pd25w + 2 x qc3.0 usb multi port charger with usb to type-c cable, sya0019335, mobile accessories, mobile-accessories, luxtronics, online shopping"
"Ripstop Nylon Reusable Grocery Shopping Bag Foldable Travel Pouch","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/S-HC-0601B.jpg","Home and Garden","","1. The BAGGU bag is lightweight, portable and, being made out of 100% ripstop Nylon, also very sturdy. 2. Eco-friendly, easy, and very practical for daily...","https://luxtronics.in/product/home-garden-ripstop-nylon-reusable-grocery-shopping-186302","","ripstop nylon reusable grocery shopping bag foldable travel pouch, s-hc-0601, home and garden, home-garden, luxtronics, online shopping"
"Portable Mini Sticky Silicone Washable Hair Remover, Random Color","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/S-HC-0633.jpg","Home and Garden","","1.Brand new and high quality 2.Easy to operate 3.Washable and resuable 4.Attract and clean dirt, dust, and hairs with ease 5.Density sticky Specification:...","https://luxtronics.in/product/home-garden-portable-mini-sticky-silicone-washable-186316","","portable mini sticky silicone washable hair remover, random color, s-hc-0633, home and garden, home-garden, luxtronics, online shopping"
"4 PCS Pipe Shaped Chair Cap, Internal Diameter: 21mm","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/S-HC-2150.jpg","Home and Garden","","About the product 1. Change the mood of your home 2. Change your home neat and luxurious 3. Apply after clean the chair legs 4. Reduce the wear of chairs...","https://luxtronics.in/product/home-garden-pipe-shaped-chair-cap-internal-186323","","4 pcs pipe shaped chair cap, internal diameter: 21mm, s-hc-2150, home and garden, home-garden, luxtronics, online shopping"
"45W PD25W + 2 x QC3.0 USB Multi Port Charger with USB to Type-C Cable SYA0019336","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/SYA001933601B.jpg","Mobile Accessories","","1. Input: AC100-240V, 50-60Hz, 0.5A 2. Total output current: 5A max. 3. Total fast charging output: 5V/5A, 9V/2.78A, 12V/2.1A 4. PD 3.0 output: 5V/3A,...","https://luxtronics.in/product/mobile-accessories-45w-pd25w-qc3-usb-multi-180747","","45w pd25w + 2 x qc3.0 usb multi port charger with usb to type-c cable, sya0019336, mobile accessories, mobile-accessories, luxtronics, online shopping"
"PE + PET Large Vacuum Pumping Compression Bags / Pouch Clothes Quilt","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/S-HC-2401.jpg","Home and Garden","","1. Antibacterial, deodorant, insect-resistant, moisture proof 2. Suitable for receive clothing, quilts, bedding, household items 3. Compression space to...","https://luxtronics.in/product/home-garden-pe-pet-large-vacuum-pumping-186330","","pe + pet large vacuum pumping compression bags / pouch clothes quilt, s-hc-2401, home and garden, home-garden, luxtronics, online shopping"
"Foldable Kid Toys Storage Bag, Size:1.5 x 1.5m(Random Color Delivery)","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/S-HC-7712.jpg","Home and Garden","","1. Brand new 2. Handy for children's toys 3. Easy to carry 4. Size: 150x150cm 5. Weight: 317g Specification: General Material Nylon Package Weight One...","https://luxtronics.in/product/home-garden-foldable-kid-toys-storage-bag-186338","","foldable kid toys storage bag, size:1.5 x 1.5m(random color delivery), s-hc-7712, home and garden, home-garden, luxtronics, online shopping"
"DIY Polyester Fly Screen/ Window Screen Hook and Loop Fastener Mosquito","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/S-HCA-1063.jpg","Home and Garden","","This mosquito window net can keep the flies, wasps, mosquitoes and other unwanted insects out while still let cool fresh air in, no more annoying bugs,...","https://luxtronics.in/product/home-garden-diy-polyester-fly-screen-186344","","diy polyester fly screen/ window screen hook and loop fastener mosquito, s-hca-1063, home and garden, home-garden, luxtronics, online shopping"
"Handheld Mini Mechanical Sewing Machine, Random Color Delivery","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/S-HCB-0124.jpg","Home and Garden","","1) Fix hems or shorten slacks 2) Works on all fabrics 3) Great for home or travel 4) Quick repairs 5) Package included: -Large spool adapter and cap -1...","https://luxtronics.in/product/home-garden-handheld-mini-mechanical-sewing-machine-186352","","handheld mini mechanical sewing machine, random color delivery, s-hcb-0124, home and garden, home-garden, luxtronics, online shopping"
"Sexy Red Hot lips Shape Wire Corded Telephone(Red)","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/S-HM-0205.jpg","Home and Garden","","1) Pulse/Tone switch 2) Redial Button for redialing the last number 3) Flash Button for conference calling 4) Cables is included. 5) Any old telephone...","https://luxtronics.in/product/home-garden-sexy-red-lips-shape-wire-186359","","sexy red hot lips shape wire corded telephone(red), s-hm-0205, home and garden, home-garden, luxtronics, online shopping"
"45W PD3.0 + 2 x QC3.0 USB Multi Port Charger with Type-C to Type-C SYA0019330","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/SYA001933001A.jpg","Mobile Accessories","","1. Input: AC100-240V, 50-60Hz, 0.5A 2. Total output current: 5A max. 3. Total fast charging output: 5V/5A, 9V/2.78A, 12V/2.1A 4. PD 3.0 output: 5V/3A,...","https://luxtronics.in/product/mobile-accessories-45w-pd3-qc3-usb-multi-180708","","45w pd3.0 + 2 x qc3.0 usb multi port charger with type-c to type-c, sya0019330, mobile accessories, mobile-accessories, luxtronics, online shopping"
"16 in 1 20mm Round Table Chairs Non-slip Foot Mat","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/EDA0040295.jpg","Home and Garden","","1. Securely grips furniture for a long-lasting hold. 2. Putting furniture sliders under the heavy furniture. 3. Perfect to easily move heavy furniture on...","https://luxtronics.in/product/home-garden-16-in-20mm-round-table-185179","","16 in 1 20mm round table chairs non-slip foot mat, eda0040295, home and garden, home-garden, luxtronics, online shopping"
"R88 Smart Ring Fitness Tracker, Supports Health Monitoring / Camera SYA0033761-2","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/SYA003376107A.jpg","Smart Wear","","1. Low Power Consumption: Longer battery life for all-day use. 2. Ultra-Long Standby Time: No need for frequent charging, stay connected. 3. Gesture...","https://luxtronics.in/product/smart-wear-r88-smart-ring-fitness-tracker-185199","","r88 smart ring fitness tracker, supports health monitoring / camera, sya0033761-2, smart wear, smart-wear, luxtronics, online shopping"
"45W PD3.0 + 2 x QC3.0 USB Multi Port Charger with Type-C to Type-C SYA0019331","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/SYA001933101A.jpg","Mobile Accessories","","1. Input: AC100-240V, 50-60Hz, 0.5A 2. Total output current: 5A max. 3. Total fast charging output: 5V/5A, 9V/2.78A, 12V/2.1A 4. PD 3.0 output: 5V/3A,...","https://luxtronics.in/product/mobile-accessories-45w-pd3-qc3-usb-multi-180721","","45w pd3.0 + 2 x qc3.0 usb multi port charger with type-c to type-c, sya0019331, mobile accessories, mobile-accessories, luxtronics, online shopping"
"2pcs 22mm Round Plaid EVA Table Sofa Slip-proof Noise-reducing Foot Pads","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/EDA0040298.jpg","Home and Garden","","1. Easy to install. Simply put the supporting feet of furniture and household appliances into the cushion to complete the installation. 2. Very practical...","https://luxtronics.in/product/home-garden-2pcs-22mm-round-plaid-eva-185207","","2pcs 22mm round plaid eva table sofa slip-proof noise-reducing foot pads, eda0040298, home and garden, home-garden, luxtronics, online shopping"
"2pcs 46mm Round Plaid EVA Table Sofa Slip-proof Noise-reducing Foot Pads","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/EDA0040300.jpg","Home and Garden","","1. Easy to install. Simply put the supporting feet of furniture and household appliances into the cushion to complete the installation. 2. Very practical...","https://luxtronics.in/product/home-garden-2pcs-46mm-round-plaid-eva-185236","","2pcs 46mm round plaid eva table sofa slip-proof noise-reducing foot pads, eda0040300, home and garden, home-garden, luxtronics, online shopping"
"15 PCS Flameless LED Tea Light Electric Candles","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/S-HC-0081.jpg","Home and Garden","","Description 1. Easy to use, simply switch On / off on the bottom to control the candle light 2. Flameless, smokeless and long lasting, safe to use 3. No...","https://luxtronics.in/product/home-garden-15-flameless-led-tea-light-186289","","15 pcs flameless led tea light electric candles, s-hc-0081, home and garden, home-garden, luxtronics, online shopping"
"93 in 1 EVA Self Adhesive Anti Slip Furniture Leg Pads Set","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/EDA0043777.jpg","Home and Garden","","1. The furniture pads are made from great quality material, so they are durable and allow you to move furniture easily and quietly! 2. Please clean up...","https://luxtronics.in/product/home-garden-93-in-eva-self-adhesive-185244","","93 in 1 eva self adhesive anti slip furniture leg pads set, eda0043777, home and garden, home-garden, luxtronics, online shopping"
"5 PCS Heat Shrink Film for TV Air-Conditioner Video Remote Controller","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/S-HC-0522.jpg","Home and Garden","","About the product 1. Protector for remote controller 2. Face sheet protects the remote Controller surface against scratches, dirt, and fingerprints. 3....","https://luxtronics.in/product/home-garden-heat-shrink-film-tv-air-186295","","5 pcs heat shrink film for tv air-conditioner video remote controller, s-hc-0522, home and garden, home-garden, luxtronics, online shopping"
"PD 35W Dual USB-C / Type-C Ports Charger with Type-C to Type-C Data SYA0018744","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/SYA001874401.jpg","Mobile Accessories","","1. Input: 100-240V, 50-60Hz, 0.5A 2. Total power: 35W 3. Output: 5V/3A, 9V/3.8A 4. Power distribution: single port maximum 35W output; During dual port...","https://luxtronics.in/product/mobile-accessories-pd-35w-dual-usb-type-180682","","pd 35w dual usb-c / type-c ports charger with type-c to type-c data, sya0018744, mobile accessories, mobile-accessories, luxtronics, online shopping"
"R88 Smart Ring Fitness Tracker, Supports Health Monitoring / Camera SYA0033761-1","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/SYA003376101A.jpg","Smart Wear","","1. Low Power Consumption: Longer battery life for all-day use. 2. Ultra-Long Standby Time: No need for frequent charging, stay connected. 3. Gesture...","https://luxtronics.in/product/smart-wear-r88-smart-ring-fitness-tracker-185067","","r88 smart ring fitness tracker, supports health monitoring / camera, sya0033761-1, smart wear, smart-wear, luxtronics, online shopping"
"22 in 1 Floor Wall Window Glass Cleaning Descaling Electric Drill Brush","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/CRP4252.jpg","Home and Garden","","1. The product contains: 12 pieces of 4 inch scouring pads, 2 pieces of 4 inch sponges, 2 pieces of 2 inch brushes, 1 piece of 3.5 inch brushes, 2 pieces...","https://luxtronics.in/product/home-garden-22-in-floor-wall-window-185075","","22 in 1 floor wall window glass cleaning descaling electric drill brush, crp4252, home and garden, home-garden, luxtronics, online shopping"
"45W PD3.0 + 2 x QC3.0 USB Multi Port Charger with Type-C to Type-C SYA0019329","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/SYA001932901A.jpg","Mobile Accessories","","1. Input: AC100-240V, 50-60Hz, 0.5A 2. Total output current: 5A max. 3. Total fast charging output: 5V/5A, 9V/2.78A, 12V/2.1A 4. PD 3.0 output: 5V/3A,...","https://luxtronics.in/product/mobile-accessories-45w-pd3-qc3-usb-multi-180695","","45w pd3.0 + 2 x qc3.0 usb multi port charger with type-c to type-c, sya0019329, mobile accessories, mobile-accessories, luxtronics, online shopping"
"37 in 1 Floor Wall Window Glass Cleaning Descaling Electric Drill Brush","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/CRP4255.jpg","Home and Garden","","1. The product contains: 20 pieces of 4-inch scouring pad, 5 pieces of 4-inch wave sponge, 3 2-inch brush heads, 2 3.5-inch brush heads, 4 4-inch brush...","https://luxtronics.in/product/home-garden-37-in-floor-wall-window-185101","","37 in 1 floor wall window glass cleaning descaling electric drill brush, crp4255, home and garden, home-garden, luxtronics, online shopping"
"32 in 1 25mm Round Table Chairs Non-slip Foot Mat","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/EDA0040289.jpg","Home and Garden","","1. Made of plastic and felt, securely grips furniture for a long-lasting hold. 2. Putting furniture sliders under the heavy furniture. 3. Perfect to...","https://luxtronics.in/product/home-garden-32-in-25mm-round-table-185128","","32 in 1 25mm round table chairs non-slip foot mat, eda0040289, home and garden, home-garden, luxtronics, online shopping"
"40 in 1 38mm Round Plaid EVA Table Sofa Slip-proof Noise-reducing Foot","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/EDA0040293.jpg","Home and Garden","","1. Easy to install. Simply put the supporting feet of furniture and household appliances into the cushion to complete the installation. 2. Very practical...","https://luxtronics.in/product/home-garden-40-in-38mm-round-plaid-185155","","40 in 1 38mm round plaid eva table sofa slip-proof noise-reducing foot, eda0040293, home and garden, home-garden, luxtronics, online shopping"
"PD 35W Dual USB-C / Type-C Ports Charger with Type-C to Type-C Data SYA0018743","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/SYA001874301.jpg","Mobile Accessories","","1. Input: 100-240V, 50-60Hz, 0.5A 2. Total power: 35W 3. Output: 5V/3A, 9V/3.8A 4. Power distribution: single port maximum 35W output; During dual port...","https://luxtronics.in/product/mobile-accessories-pd-35w-dual-usb-type-180670","","pd 35w dual usb-c / type-c ports charger with type-c to type-c data, sya0018743, mobile accessories, mobile-accessories, luxtronics, online shopping"
"14 in 1 4 inch Sponge Scouring Pad Floor Wall Window Glass Cleaning","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/CRP4249.jpg","Home and Garden","","1. Product specifications: 4 brush heads (2 inch,3.5 inch, 4 inch, 5 inch), 6 scouring pads, 2 4 inch orange flat sponges, 1 15 cm telescopic rod, 1 4...","https://luxtronics.in/product/home-garden-14-in-sponge-scouring-pad-185044","","14 in 1 4 inch sponge scouring pad floor wall window glass cleaning, crp4249, home and garden, home-garden, luxtronics, online shopping"
"20 in 1 Floor Wall Window Glass Cleaning Descaling Electric Drill Brush","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/CRP4251.jpg","Home and Garden","","1. The product contains: 3 pieces of gray 4-inch scouring pads, 3 pieces of red 4-inch scouring pads, 3 pieces of green 4-inch scouring pads, 2 pieces of...","https://luxtronics.in/product/home-garden-20-in-floor-wall-window-185056","","20 in 1 floor wall window glass cleaning descaling electric drill brush, crp4251, home and garden, home-garden, luxtronics, online shopping"
"13 in 1 4 inch Sponge Scouring Pad Floor Wall Window Glass Cleaning","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/CRP4248.jpg","Home and Garden","","1. Mainly used to clean the ground, cars, wheels, carpets, sofas, toilets and other tubular living equipment 2. Product specifications: 9 pieces of 4-inch...","https://luxtronics.in/product/home-garden-13-in-sponge-scouring-pad-185025","","13 in 1 4 inch sponge scouring pad floor wall window glass cleaning, crp4248, home and garden, home-garden, luxtronics, online shopping"
"PD 35W Dual USB-C / Type-C Ports Charger with Type-C to Type-C Data SYA0018742","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/SYA001874201.jpg","Mobile Accessories","","1. Input: 100-240V, 50-60Hz, 0.5A 2. Total power: 35W 3. Output: 5V/3A, 9V/3.8A 4. Power distribution: single port maximum 35W output; During dual port...","https://luxtronics.in/product/mobile-accessories-pd-35w-dual-usb-type-180659","","pd 35w dual usb-c / type-c ports charger with type-c to type-c data, sya0018742, mobile accessories, mobile-accessories, luxtronics, online shopping"
"S99 1.43 inch GPS Sports Smart Watch, Support Bluetooth Call / Heart","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/EDA009634001A.jpg","Smart Wear","","Display and Design: 1. 1.43-inch AMOLED Round Touchscreen 2. Resolution: 466 x 466 HD Display 3. Full Touch Control with 4 Physical Buttons 4. Glass Front...","https://luxtronics.in/product/smart-wear-s99-43-gps-sports-smart-185037","","s99 1.43 inch gps sports smart watch, support bluetooth call / heart, eda0096340, smart wear, smart-wear, luxtronics, online shopping"
"L8 Smart Bracelet Elegant Health Tracker, Support Health Monitoring","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/SYA003332901A.jpg","Smart Wear","","About Product: 1. Battery capacity: 28 mAh 2. Bluetooth version: BLE 5.2 3. Charging method: magnetic charging 4. Main chip model:Original model PAR2860...","https://luxtronics.in/product/smart-wear-l8-smart-bracelet-elegant-health-184997","","l8 smart bracelet elegant health tracker, support health monitoring /, sya0033329, smart wear, smart-wear, luxtronics, online shopping"
"12 in 1 4 inch Sponge Scouring Pad Floor Wall Window Glass Cleaning","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/CRP4247.jpg","Home and Garden","","1. Product specifications: 3 brush heads (2 inches 3.5 inches, 4 inches), 4 pieces of 4 inch scouring pads, 2 pieces of 4 inch sponges, 1 piece of 4 inch...","https://luxtronics.in/product/home-garden-12-in-sponge-scouring-pad-185007","","12 in 1 4 inch sponge scouring pad floor wall window glass cleaning, crp4247, home and garden, home-garden, luxtronics, online shopping"
"Removable Grid Plastic 15 Slots Box Organizer for Jewelry Earring","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/HC6018PL.jpg","Home and Garden","","1. Material: PP/PS 2. Perfect for storing earrings, rings, beads and other mini goods.It can also store fishing hook, fish lure bait crafts, nails, nuts...","https://luxtronics.in/product/home-garden-removable-grid-plastic-15-slots-184883","","removable grid plastic 15 slots box organizer for jewelry earring, hc6018, home and garden, home-garden, luxtronics, online shopping"
"Portable Metal Key Storage Clip, (Red)","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/CMS0317R.jpg","Home and Garden","","1. Material: Aluminum alloy 2. Size: 7.5*1.6*1.6 cm 3. Small size, easy to carry Be careful: 1. The diameter of the inner column is 4mm. Make sure that...","https://luxtronics.in/product/home-garden-portable-metal-key-storage-clip-184907","","portable metal key storage clip, (red), cms0317, home and garden, home-garden, luxtronics, online shopping"
"AU-20W PD USB-C / Type-C Travel Charger with Type-C to Type-C Data","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/SYA001714801.jpg","Mobile Accessories","","1. Power: 20W 2. Input voltage: AC100-240V, 50/60Hz, 0.8A 3. Total current output: 3A 4. PD3.0 output: DC5V/3A, DC9V/2.25A, DC12V/1.67A 5. Support PD3.0...","https://luxtronics.in/product/mobile-accessories-au-20w-pd-usb-type-180623","","au-20w pd usb-c / type-c travel charger with type-c to type-c data, sya0017148, mobile accessories, mobile-accessories, luxtronics, online shopping"
"SY15 SIZE 13 Smart Ring, Supports Health Monitoring / Gesture Control","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/SYA003337801A.jpg","Smart Wear","","About Product: 1. System requirements: Android 9.0 and higher versions, IOS10.0 and higher versions 2. Master chip: PAR2860 3. Memory: 512 KB ROM + 32 KB...","https://luxtronics.in/product/smart-wear-sy15-size-13-smart-ring-184912","","sy15 size 13 smart ring, supports health monitoring / gesture control, sya0033378, smart wear, smart-wear, luxtronics, online shopping"
"4 in 1 Floor Wall Window Glass Cleaning Descaling Electric Drill Brush","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/CRP4243.jpg","Home and Garden","","1. Material: PP+ABS+stainless steel, wire brush material: nylon 2. Brush use: cleaning, descaling, polishing 3. Thickness of bristles: 10mm 4. Easy to use...","https://luxtronics.in/product/home-garden-in-floor-wall-window-glass-184948","","4 in 1 floor wall window glass cleaning descaling electric drill brush, crp4243, home and garden, home-garden, luxtronics, online shopping"
"L6 Smart Watch Fashion Bracelet, Support Health Monitoring / Raise To","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/SYA003332801A.jpg","Smart Wear","","About Product: 1. Battery capacity: 28 mAh 2. Bluetooth version: BLE 5.2 3. Charging method: magnetic charging 4. Main chip model:Original model PAR2860...","https://luxtronics.in/product/smart-wear-l6-smart-watch-fashion-bracelet-184958","","l6 smart watch fashion bracelet, support health monitoring / raise to, sya0033328, smart wear, smart-wear, luxtronics, online shopping"
"PD03 20W PD3.0 + QC3.0 USB Charger with USB to Type-C Data Cable, EU","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/SYA001722601B.jpg","Mobile Accessories","","1. Input: AC100-240V, 50-60Hz, 0.5A 2. Power: 20W 3. Current output: 3A max 4. Output: DC5V/3.4A, DC9V/2.22A, DC12V/1.8A 5. Support fast charging... Explore","https://luxtronics.in/product/mobile-accessories-pd03-20w-pd3-qc3-usb-180635","","pd03 20w pd3.0 + qc3.0 usb charger with usb to type-c data cable, eu, sya0017226, mobile accessories, mobile-accessories, luxtronics, online shopping"
"11 in 1 4 inch Sticky Disc Scouring Pad Floor Wall Window Glass","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/CRP4244.jpg","Home and Garden","","1. Brush material: high temperature PP 2. Brush use: cleaning, descaling, polishing 3. 1/4 inch steel shaft, widely compatible with most electric drills...","https://luxtronics.in/product/home-garden-11-in-sticky-disc-scouring-184969","","11 in 1 4 inch sticky disc scouring pad floor wall window glass, crp4244, home and garden, home-garden, luxtronics, online shopping"
"12 in 1 Floor Wall Window Glass Cleaning Descaling Electric Drill Brush","https://luxtronics.luxtronics.in/wp-content/uploads/2026/06/CRP4246.jpg","Home and Garden","","1. Product specifications: 4 brush heads (2 inch 3.5 inch, 4 inch, 5 inch), 6 pieces of sponge, 1 piece of 15 cm telescopic rod, 1 piece of 4 inch... Explore","https://luxtronics.in/product/home-garden-12-in-floor-wall-window-184986","","12 in 1 floor wall window glass cleaning descaling electric drill brush, crp4246, home and garden, home-garden, luxtronics, online shopping"
